SampleID,Auto PIT 10 05 1,Auto PIT 10 05 2,Auto PIT 10 05 3,Auto PIT 10 05 4,Auto PIT 10 05 5
train2255,-1.8243,-2.511,1.2012,-0.94867,-0.52639
train2256,-2.5132,-0.38708,1.2809,-1.3302,1.4726
train2257,1.0108,-0.69383,-0.55304,0.82632,0.66705
train2258,-1.6212,0.34655,1.9895,-0.43399,0.94578
train2259,0.81267,0.1579,-0.039111,0.66338,-0.22802
train2260,0.31508,-2.1812,-0.30005,0.20595,-1.0377
train2261,2.119,-0.19106,-0.2992,0.46626,-0.34552
train2262,-2.2169,0.17925,-0.14993,0.14865,0.87254
train2263,1.1602,-0.5235,-0.46243,0.78883,-0.064798
train2264,0.74213,1.6838,-0.43908,0.26315,0.1622
train2265,-0.47219,-0.38948,0.24519,-0.28025,-0.1597
train2266,1.0786,-0.31547,-0.61101,0.86553,0.35949
train2267,-2.7039,-0.21263,1.1795,-1.6897,1.2046
train2268,-1.5965,0.26132,-0.63109,0.39075,0.63694
train2269,1.9805,-0.052636,-0.57203,-1.9474,0.094865
train2270,1.6095,-0.59581,0.85167,-0.66806,-0.72228
train2271,-0.49059,-0.0070651,-0.077085,-0.1214,0.10273
train2272,0.86364,0.56553,0.89193,1.9353,-0.34358
train2273,-2.6512,-1.1183,1.7135,-2.0105,0.8241
train2274,-0.74542,-1.0322,0.81886,-1.0092,-1.4044
train2275,0.43303,0.71977,0.12237,0.43481,-1.4964
train2276,0.56648,0.55615,0.59938,1.1827,0.71898
train2277,-0.05339,0.013226,0.12061,0.49857,-0.11265
train2278,-0.51064,0.44853,-0.31948,0.77402,0.23304
train2279,0.89837,-0.27287,0.72771,0.081982,0.69503
train2280,-3.0031,1.2584,-4.1198,0.70429,-0.20321
train2281,0.85767,-0.61011,-0.10584,0.22411,1.5541
train2282,0.85003,-0.58746,-0.12362,0.45124,1.8636
train2283,-2.4233,-3.8428,1.3806,-0.68963,-0.38339
train2284,-2.9766,1.4076,-3.1698,0.88412,0.15975
train2285,0.45573,-0.14686,-0.097697,-0.67158,0.082715
train2286,-1.8324,0.39914,-3.7747,-2.203,0.28856
train2287,0.054106,0.055812,-0.15037,0.042679,0.18248
train2288,-0.55858,-0.097432,-0.027915,0.11914,0.063105
train2289,0.27307,2.0883,-0.56141,-0.74804,-0.93092
train2290,1.293,-0.30857,0.24418,-0.79344,0.068831
train2291,0.38024,0.37034,-0.29865,0.14122,-0.073708
train2292,0.65234,1.0428,-0.55507,-0.093013,0.16099
train2293,-2.1401,1.0692,-1.5887,2.0899,0.35866
train2294,-0.24053,0.34278,0.070476,0.46524,0.17533
train2295,-0.1583,0.44022,0.59383,0.40429,-0.11828
train2296,0.56347,0.096925,-0.028716,0.72397,-0.77685
train2297,-0.69464,0.015279,0.43939,0.33935,0.17256
train2298,-2.7362,0.94768,-4.539,-1.4238,-0.17332
train2299,-1.4473,0.28774,0.75868,-0.9864,-0.0050356
train2300,-2.1493,0.81149,-2.6062,0.69086,-0.017769
train2301,0.084027,0.017144,-0.33032,-0.20978,0.023022
train2302,0.74398,-0.047173,0.24539,0.35239,1.5135
train2303,-1.4102,0.42399,-1.8231,0.94512,0.69999
train2304,-0.30503,-0.1875,-0.17788,-0.0069164,0.00869
train2305,-0.17804,-0.0078087,-0.42588,0.056324,1.0505
train2306,-3.0097,-2.1044,2.1282,-1.8723,0.89138
train2307,0.79626,-0.47806,-0.24098,0.46438,1.7245
train2308,0.10793,0.86013,1.8064,0.064293,0.84394
train2309,-2.3086,-3.6278,1.1349,-0.59261,-0.32039
train2310,0.75842,-0.77069,-0.88254,0.37123,0.2806
train2311,-0.065369,1.0623,0.91964,1.9618,0.60259
train2312,0.80426,-0.65163,-0.34408,0.57496,1.8555
train2313,0.20775,0.32744,-0.091033,0.2141,0.54884
train2314,-0.045701,1.6903,0.37032,-0.38186,-1.6696
train2315,-0.08495,0.34876,0.3713,0.32787,0.12423
train2316,0.81332,-1.0894,-0.92418,1.1765,-0.16816
train2317,-1.3411,0.26547,-1.6329,0.81578,-0.29399
train2318,-1.7007,0.99777,-1.6014,1.6465,0.27926
train2319,-0.19828,-0.44841,0.82965,-0.35635,-0.04286
train2320,-3.0803,0.29281,1.4668,-2.0548,1.5948
train2321,0.12953,0.81154,0.22683,0.35561,-0.9383
train2322,0.77189,0.62968,-0.52175,0.29284,-0.13477
train2323,0.63594,-0.59639,-1.0474,0.46544,-0.70161
train2324,-2.6302,-0.38359,1.1754,-2.2833,1.2479
train2325,1.0008,0.1762,-1.7269,-1.1565,1.1035
train2326,-2.8582,-3.6746,1.4401,-1.4575,-0.014062
train2327,-0.86544,-0.013941,-0.54619,-0.21706,0.027777
train2328,-2.0275,1.1322,-1.8633,2.2024,0.48069
train2329,-0.87078,0.70876,2.2691,-0.034602,0.42659
train2330,1.3926,-0.43468,-0.99577,-0.21421,0.82924
train2331,-0.89751,-0.049231,-1.3189,0.33827,0.44942
train2332,-0.3871,0.36923,-0.47617,0.026537,0.075736
train2333,-1.949,0.39221,-1.8141,-0.10185,-0.029153
train2334,-0.51787,1.7258,0.26661,-0.76276,1.0129
train2335,2.0576,-1.1702,-1.9932,-0.2235,-0.72066
train2336,-1.831,-2.8742,1.0368,-0.53915,0.36623
train2337,0.11765,0.17242,0.055132,0.31193,-0.10383
train2338,-0.18197,-0.089067,2.7225,1.8627,0.033771
train2339,-1.8608,1.5628,-2.344,2.4939,0.78883
train2340,1.6175,-0.39871,-0.86941,-1.2427,-0.64551
train2341,-0.85469,0.36337,1.9035,2.8704,0.030204
train2342,-2.1671,0.10506,1.0127,-1.5952,1.4973
train2343,0.64004,0.51727,0.080599,-0.063157,-1.221
train2344,-3.2629,0.13514,1.5384,-2.1802,1.685
train2345,-0.097294,0.35659,0.97566,-0.93178,-1.1705
train2346,-1.3765,-2.5009,1.2631,-0.33281,-0.12328
train2347,-0.52988,-0.078511,-0.09708,0.22711,0.12784
train2348,-1.351,-0.072243,0.6445,-1.2492,0.81477
train2349,0.020405,0.55192,0.21568,-0.072894,0.073583
train2350,-1.0101,0.43061,0.40696,1.4629,-0.033491
train2351,1.3434,-0.53809,-0.63822,-0.26677,-0.91507
train2352,-2.857,0.48167,-2.2715,1.0078,0.56351
train2353,-0.75467,1.2084,0.17334,1.8868,0.015342
train2354,-0.70875,-0.86742,0.57595,-0.31615,-0.10139
train2355,-3.4013,-2.8982,1.7724,-1.8343,0.21737
train2356,0.2401,0.25436,0.0015056,0.33892,-0.70208
train2357,-1.6644,-1.2172,0.35377,-0.71126,0.25715
train2358,-3.247,-3.0322,1.546,-1.6418,0.7997
train2359,-1.4301,1.1453,-1.7248,1.3732,-0.0099711
train2360,1.029,0.1327,-0.60536,1.2573,-0.54189
train2361,1.1013,-1.0037,-0.89562,-1.1745,0.70443
train2362,0.23319,-0.037618,0.93323,1.3084,0.080956
train2363,-0.85784,0.48878,0.39052,-0.32436,-1.2842
train2364,0.19603,-0.084266,-0.17102,-0.12937,0.47567
train2365,-1.8917,-3.0542,1.0489,-0.61952,0.24427
train2366,-0.21032,1.1034,-2.8735,-1.4773,-0.51807
train2367,-0.16394,0.97894,1.7509,2.8712,0.27371
train2368,0.62929,-0.6048,0.070664,1.118,-0.41468
train2369,0.40137,-0.096098,-0.15447,-1.5268,-0.35818
train2370,-0.31137,1.2238,1.4622,2.2277,0.64234
train2371,-2.5918,-2.3327,1.2854,-1.6872,0.51318
train2372,-3.2065,0.12358,1.4915,-2.0549,1.5877
train2373,-0.40992,-3.1411,-0.057523,-0.11511,-1.0682
train2374,0.72919,-0.019952,-0.2763,-1.0964,-0.15981
train2375,0.73518,-0.59808,-0.51324,0.6309,0.06681
train2376,-0.17877,-0.076557,-0.31898,-0.31608,0.14898
train2377,-0.68044,-0.088091,0.44633,1.3263,0.058346
train2378,-1.7011,0.0042942,1.1232,-1.3599,0.54492
train2379,-1.2045,1.3816,-1.1172,1.6437,-0.26454
train2380,1.6859,-0.39227,-0.25583,-0.73837,-0.3884
train2381,-1.5835,0.23884,1.8548,-1.2134,1.0956
train2382,-1.2452,0.23302,-0.73921,1.0324,0.34175
train2383,-1.6601,1.0142,-1.9442,1.088,-0.078805
train2384,0.020038,0.44873,-0.76765,-0.25719,0.081394
train2385,1.0502,1.1512,-0.21787,0.33284,0.067303
train2386,1.3096,1.3519,-0.12021,0.49533,-0.63428
train2387,0.38913,-0.5526,0.091863,0.40111,1.327
train2388,-2.7924,0.50009,1.0376,-1.5926,1.433
train2389,-0.93808,0.98179,-0.2667,2.1711,0.27689
train2390,1.0474,0.064669,-0.35172,1.42,-0.3019
train2391,-0.74038,0.15652,-1.0105,-0.18462,-0.35973
train2392,1.5207,-1.0941,-0.34632,-0.51535,1.1237
train2393,0.94877,-0.77587,-0.32993,0.69374,0.051557
train2394,0.20692,-0.10501,1.2229,0.967,0.53049
train2395,-0.15596,0.32113,0.051639,0.46183,0.25087
train2396,-1.0645,-0.60748,-0.19587,1.4606,0.06327
train2397,-0.4248,-0.036423,-0.88922,-0.052846,1.1245
train2398,-0.11499,1.4719,0.2607,-0.61799,-1.5814
train2399,-3.3228,-1.9621,1.3849,-1.7419,0.91719
train2400,-0.18257,-0.41806,0.14169,-0.9302,0.25474
train2401,1.1464,0.093866,-3.1732,-2.9074,0.14289
train2402,-0.71399,-0.10532,-0.18893,-0.35403,0.66742
train2403,-0.69525,0.33324,-0.48433,0.15477,0.040351
train2404,-0.088692,0.50691,0.29737,0.35833,-1.2062
train2405,0.026548,0.75523,1.5253,0.60892,1.2044
train2406,0.73774,-0.96584,-0.25962,1.6764,-0.63908
train2407,-0.12407,0.87116,1.483,0.70505,0.11509
train2408,0.0076542,0.49708,0.99459,0.059894,0.5477
train2409,0.45075,0.032163,1.2803,0.96499,0.76233
train2410,-1.9242,0.48448,1.3067,-1.5834,1.1395
train2411,-2.0532,0.67981,-3.387,-1.4095,0.094829
train2412,-2.5602,-2.353,0.63049,-1.3221,0.36359
train2413,-1.0456,0.60324,-2.1495,-0.85624,-0.79862
train2414,0.12121,-0.0064732,-0.33807,-0.071649,-0.77871
train2415,0.031733,0.52532,0.81449,-0.72379,-0.44133
train2416,0.1961,-0.32132,0.01692,0.031605,-0.21001
train2417,-0.19505,-0.29177,0.30828,0.17394,-0.0059558
train2418,0.61595,0.17523,-0.30676,0.16825,0.19606
train2419,-0.81425,0.051273,0.057041,-0.29041,0.14922
train2420,-0.52721,-1.4428,0.50742,-0.11447,-0.14726
train2421,-1.9558,-3.7549,1.541,-0.72406,-0.48401
train2422,0.65411,1.6859,0.38942,0.018654,-2.0024
train2423,-2.8343,0.071418,1.3655,-2.0833,1.5384
train2424,-3.3212,-1.6986,1.552,-1.5704,0.7902
train2425,-2.2048,-1.7003,1.4126,-1.4766,-0.52209
train2426,-2.0382,0.56535,-1.7538,1.4173,-0.05484
train2427,-2.1787,-2.2152,0.90693,-1.8622,0.40804
train2428,1.1744,1.5386,0.28141,-0.89862,-1.4053
train2429,0.12976,-0.36549,0.088173,0.8526,1.2307
train2430,0.80307,1.961,-1.1024,-1.3265,1.3229
train2431,-0.46843,-1.9282,0.066759,-1.6898,-0.25516
train2432,0.4398,1.032,0.15135,-0.038635,-1.3394
train2433,0.43141,1.513,0.060203,0.52628,0.35634
train2434,-0.93726,0.61589,-1.2464,0.64533,-0.61514
train2435,1.3412,2.8296,-0.48936,-1.0131,0.63018
train2436,0.10887,1.0141,0.91234,0.55151,0.92643
train2437,0.19848,0.1741,0.50463,0.10199,-0.09178
train2438,0.45628,0.28664,0.66057,2.0016,-0.9947
train2439,0.74682,0.12623,-0.36809,-0.51426,0.71548
train2440,-0.4928,0.14995,-1.011,-0.14062,-0.37819
train2441,-0.65193,0.7228,-1.2381,-0.65754,-0.39029
train2442,-2.1913,0.32477,-4.2236,-0.18363,-0.42049
train2443,-1.4325,0.77254,-1.8724,-0.14705,-0.21785
train2444,0.37159,-0.018016,-0.36581,0.55707,-0.17322
train2445,0.38447,0.62072,-0.45634,0.37879,-0.33715
train2446,0.96762,-0.92726,-0.31939,0.49318,1.2794
train2447,-2.955,-4.0279,1.6525,-0.96859,-0.19883
train2448,-1.517,0.049184,-1.0743,0.19128,-0.0181
train2449,-0.10875,0.29176,-0.20508,-0.24173,0.2998
train2450,0.33024,0.67206,0.67388,0.15608,1.2131
train2451,-1.7412,-0.41211,0.29435,-1.151,0.44263
train2452,-1.7209,0.75823,-2.0855,0.015368,-1.0006
train2453,0.20706,-0.78829,-0.20105,0.84772,-0.31809
train2454,-0.098359,1.4265,0.10009,-0.8893,-2.2174
train2455,-0.69193,-0.0092843,-0.15314,-0.085051,0.11127
train2456,0.70912,0.12483,0.82651,-0.76919,0.79749
train2457,-1.03,0.20585,0.76971,-0.3079,0.87755
train2458,0.63063,-0.1523,0.1745,0.39088,1.0552
train2459,-0.32608,-0.11997,0.00036497,0.017613,-0.10243
train2460,1.532,0.61671,-1.279,-2.0251,-0.3868
train2461,-0.2506,-2.0541,3.193,-2.4567,-0.10653
train2462,0.41356,0.56002,-0.77619,0.12604,0.21579
train2463,0.716,0.33626,-0.23467,0.61143,0.35137
train2464,-2.1307,0.73097,-2.3854,1.2612,-0.080989
train2465,0.17658,0.2154,-0.041013,0.17813,0.034932
train2466,-0.021573,0.68281,1.8504,-1.2772,0.19182
train2467,-0.8482,-0.30568,0.043418,0.034428,0.16245
train2468,1.3649,-0.76265,-0.7987,1.2193,0.17979
train2469,1.0482,-0.40916,0.31448,-0.91497,0.196
train2470,0.61316,0.20356,-0.36313,0.70849,-0.57858
train2471,0.32852,-0.61981,-0.13903,-0.9155,-0.10959
train2472,-2.6613,0.80674,-4.1904,-0.59043,0.2881
train2473,0.42879,-0.29039,0.44755,0.055193,1.7922
train2474,-3.3168,-0.18784,1.5464,-2.2338,1.513
train2475,-0.24864,0.97969,0.84087,-0.041296,-1.6257
train2476,-0.35134,0.14096,0.072087,-0.20967,-0.079262
train2477,1.6538,-1.0375,-1.046,1.1444,-0.86425
train2478,0.078684,0.57804,-4.2792,-1.3922,-0.32889
train2479,-0.31691,-0.032892,-0.10982,0.12785,-0.24465
train2480,-1.3319,-1.1237,1.5449,-0.14394,0.25777
train2481,-2.5095,1.539,-2.3718,2.3679,0.40709
train2482,-2.312,0.7329,-3.8859,-1.5481,0.14243
train2483,-0.29972,0.0092444,-2.0984,-0.70286,0.75108
train2484,0.38179,-0.25507,-0.48275,0.39785,1.1329
train2485,-0.24671,0.52307,0.096351,-0.036717,-1.1075
train2486,-0.16358,-0.13874,-0.13275,-0.0062928,0.063125
train2487,0.093449,0.72645,0.14098,0.37864,-0.71276
train2488,0.2071,-0.11249,0.019895,0.19413,0.35921
train2489,-0.05618,1.1181,0.11136,-0.070019,-1.2821
train2490,-2.2867,-1.991,1.5615,-0.73016,0.3086
train2491,0.59613,-0.016555,1.6338,2.0269,-0.887
train2492,0.96378,-0.3882,-0.0079967,0.25773,0.31158
train2493,0.75539,-0.058365,0.164,2.0012,-0.88495
train2494,-3.0405,1.32,-3.963,0.62803,0.16723
train2495,0.27786,-0.49186,-0.42257,0.29295,1.4058
train2496,-0.85824,-0.23377,-0.28772,-0.17219,0.19646
train2497,-1.4349,-2.3805,0.82212,-0.44822,0.37275
train2498,0.30662,0.095885,-0.4205,-0.51059,-0.092034
train2499,-1.1803,-3.0272,1.7286,-0.41108,-0.3637
train2500,-0.49741,0.037917,0.12604,0.010852,0.19061
train2501,-0.11718,0.029326,0.024325,0.0065472,-0.0017288
train2502,-1.8827,-2.6237,0.77622,-1.4104,0.25898
train2503,0.62233,0.41734,2.0208,2.2329,-0.92963
train2504,0.2357,-0.072089,-0.67783,-0.59285,0.15867
train2505,0.73534,-0.32166,0.92629,0.97819,0.75131
train2506,-2.83,1.1435,-3.8658,0.7168,0.32167
train2507,0.81116,-0.98182,-0.38688,0.98849,-1.0779
train2508,0.15565,-1.4762,1.0856,0.12868,1.1845
train2509,-1.3432,-1.7609,0.45618,-0.64713,-0.3745
train2510,-0.059424,1.4888,0.47398,-0.1249,-1.6155
train2511,0.070925,-0.57294,-0.37218,0.17992,0.83343
train2512,-1.2845,-1.6463,1.4685,-0.89675,-1.5586
train2513,-0.15902,-0.69305,0.25755,0.4134,0.22098
train2514,-0.30741,0.056392,-0.088173,0.080248,0.070056
train2515,-0.72076,0.2542,0.82347,-0.82374,0.79668
train2516,-1.2784,-0.61705,0.16896,-0.37016,0.014627
train2517,-0.18505,0.70567,0.13005,-0.44511,-1.4328
train2518,-0.8593,0.51971,-0.92858,1.4478,-0.12351
train2519,-1.1336,0.10257,0.14907,-0.5292,0.46612
train2520,-0.2779,-0.093114,0.11015,-0.01053,-0.003336
train2521,1.1587,-0.60484,-0.84119,0.70344,0.61336
train2522,-2.4017,0.78712,-3.3502,0.8932,0.27387
train2523,0.11312,-3.1923,0.094173,1.0323,-1.447
train2524,-0.24575,0.090733,-0.22518,0.019324,-0.072375
train2525,-3.1375,0.99163,-4.3079,-0.44603,0.17094
train2526,-2.2114,0.45806,-3.1663,-1.0345,-0.054012
train2527,0.25407,0.2399,0.40325,0.6096,-0.41456
train2528,-1.2271,-3.4508,1.5061,-1.3998,-0.41733
train2529,-2.6321,1.111,-2.9794,1.6192,0.2992
train2530,1.7309,-0.86863,-3.2846,-2.8515,0.28384
train2531,0.49283,-0.11659,-0.6036,0.34814,0.49747
train2532,0.7055,-0.38452,-0.3244,0.72262,-0.3738
train2533,0.89336,1.8895,-0.56075,0.39433,0.27473
train2534,-0.81842,-0.39752,0.64583,-0.033935,0.1953
train2535,0.49562,0.12709,0.51879,1.1858,-1.362
train2536,1.438,-0.8554,-0.68925,1.0249,-2.0957
train2537,0.77253,0.46736,-2.2322,-1.1626,0.20539
train2538,0.2484,0.20021,0.73043,0.77829,0.032966
train2539,-2.6067,1.5397,-2.666,2.0714,0.35591
train2540,-1.934,0.6412,-3.5646,-1.1326,-0.29216
train2541,-0.87376,-0.0034747,-1.1346,0.41602,0.45965
train2542,1.3488,-0.21093,-0.35516,-0.66918,1.2468
train2543,-3.0873,0.21694,1.503,-2.0195,1.5866
train2544,1.401,0.66243,-1.185,1.2171,-0.39321
train2545,0.60584,1.1831,0.05755,2.5976,-0.37409
train2546,-3.4972,-2.9778,1.9531,-1.5324,0.51262
train2547,-2.8112,0.84078,-4.0252,0.94129,0.015162
train2548,0.31883,0.80591,0.35432,0.088565,1.1819
train2549,1.3434,1.3929,-1.498,-1.6637,-0.75232
train2550,0.3369,-0.28659,-0.3498,0.61799,0.024649
train2551,-1.3061,0.24804,1.8898,0.30252,0.56191
train2552,-0.87838,0.43782,-0.26576,0.94305,-0.08245
train2553,-1.4351,-0.11572,0.38698,-0.74324,0.86155
train2554,-0.98478,-1.311,0.32378,-1.2452,0.1765
train2555,-0.35828,-0.29613,0.10504,-0.075501,-0.029027
train2556,-0.73824,0.66132,0.64447,-0.04128,1.0174
train2557,-3.5752,-2.8956,1.913,-1.5817,0.33255
train2558,-1.2438,1.3895,-0.18293,2.3234,-0.2599
train2559,-0.81419,-0.22972,-0.49732,-1.024,0.13585
train2560,-0.00053448,0.31144,0.0094358,-0.90265,0.32507
train2561,-3.3807,-2.9172,1.5759,-1.7697,0.17682
train2562,0.27688,0.18829,0.56766,0.11522,0.053979
train2563,0.029299,-0.88536,-0.013634,0.19426,0.76967
train2564,-0.4093,-0.27455,-0.1297,0.029582,-0.093427
train2565,-0.1641,-0.12214,0.046844,-0.16591,0.027276
train2566,-0.096023,0.17385,-0.11697,0.043061,0.028706
train2567,-2.1894,-3.9678,1.579,-0.83952,-0.52798
train2568,-0.35486,0.12209,-0.44882,-0.010866,-0.0081175
train2569,-1.7053,1.9532,-2.1832,2.2078,-0.032789
train2570,-3.2449,1.4659,-3.9067,0.3595,0.31847
train2571,1.065,0.60667,-0.081645,1.5217,-0.50807
train2572,0.34025,1.2505,0.3342,-0.24056,-1.823
train2573,1.0782,3.8617,0.44942,0.099079,1.4735
train2574,0.49962,0.5569,-0.97887,0.16137,0.18383
train2575,1.5073,-1.0302,-0.43252,0.22524,0.26984
train2576,0.18023,0.55429,-1.3342,-0.74575,0.21646
train2577,1.4694,-0.62889,-0.40816,0.15266,-0.0096809
train2578,-0.14731,-0.87378,-0.87072,-0.15607,-0.19606
train2579,0.47615,-0.53551,0.9958,1.4113,-0.64766
train2580,-2.4256,1.5428,-2.3805,2.3168,0.27607
train2581,-3.1738,-3.8117,1.8756,-1.1632,-0.062964
train2582,0.026843,-0.52218,0.062581,0.2253,0.44818
train2583,0.64159,1.8974,0.40431,0.049693,-2.2142
train2584,0.10119,-0.71937,0.75096,-1.4795,0.62366
train2585,0.0019435,0.29229,-0.8846,0.044497,-0.46039
train2586,2.0528,-0.69344,0.72503,1.4473,-0.93069
train2587,0.13775,0.79903,0.33681,0.25729,1.5693
train2588,0.63664,0.67759,-2.0698,-1.2151,0.23774
train2589,2.2623,-0.49071,0.91039,-0.6505,-0.49157
train2590,0.16419,-0.048557,0.22531,-0.026915,0.31178
train2591,-0.043831,1.3849,-0.10655,-0.45495,-1.7356
train2592,0.48416,-1.3378,0.35963,1.9271,-0.76134
train2593,-3.0679,-2.6343,1.7603,-1.6937,-0.10516
train2594,-1.898,-2.1785,1.2211,0.72905,-0.063864
train2595,-0.075213,1.4334,0.14822,0.073437,-0.95311
train2596,-2.0534,1.8412,-2.3151,2.195,0.59817
train2597,-2.7761,1.1394,-3.4069,0.67602,0.68013
train2598,-2.8829,-1.4871,1.4555,-2.2813,0.89753
train2599,0.46156,1.2727,0.15559,-0.25412,-1.8744
train2600,1.1707,2.2926,0.95801,0.12743,0.61547
train2601,-3.2338,1.2307,-3.4711,0.64119,-0.1276
train2602,-0.14988,0.084626,-0.078342,0.016319,-0.12514
train2603,-2.3846,0.98947,-2.2106,0.5025,-0.29083
train2604,-0.61083,0.10027,-0.39376,0.14287,-0.30867
train2605,0.41917,0.22898,-0.058131,0.30702,-0.87683
train2606,-0.38526,0.587,-0.13842,-0.22064,-1.0349
train2607,-1.0043,-0.93363,-0.25631,-0.16324,0.28395
train2608,-0.60519,-0.56148,0.27047,-0.7442,0.69666
train2609,-2.6761,1.1184,-4.0242,-0.54882,0.20836
train2610,-0.13089,0.075624,-0.18975,0.027957,-0.0064118
train2611,-1.6198,0.029211,0.48058,-0.82153,0.47854
train2612,1.1926,-0.37479,-0.87035,-1.8239,1.0983
train2613,-1.3399,-0.40827,-0.32671,-0.18571,0.11593
train2614,-0.14538,-0.12418,0.54091,0.65833,0.10166
train2615,-0.95937,0.03095,-0.95331,-0.22659,0.2713
train2616,-0.69599,-0.16457,0.31819,-0.76331,0.47775
train2617,0.97916,-1.2557,-0.30043,0.23006,-0.17379
train2618,-2.7773,-1.09,2.7486,-2.0775,1.0514
train2619,0.81527,-0.45685,-0.0018738,0.80952,0.63114
train2620,0.090627,0.78569,0.075355,-0.22906,0.25624
train2621,0.69125,1.1982,0.2992,-0.64348,-0.1582
train2622,-3.1716,-3.1498,1.5165,-1.962,0.45237
train2623,-0.89803,-1.7201,0.22032,-0.16668,-0.3123
train2624,0.10539,0.76766,-0.39281,0.028111,0.23699
train2625,-0.76692,-0.2792,-0.23321,-0.20802,0.222
train2626,-2.4813,0.34476,1.3145,-1.902,1.4768
train2627,0.23768,-0.161,-0.34192,0.24539,-0.89983
train2628,1.6622,-0.3583,-0.66618,1.1714,0.087124
train2629,-2.157,-0.13055,1.0623,-1.0812,1.1528
train2630,-2.6184,0.4343,1.2878,-1.987,1.1683
train2631,2.6473,0.33023,2.5934,0.91662,0.092174
train2632,-0.50812,-0.33687,0.0016568,-0.023039,-0.11868
train2633,-0.42207,0.77326,0.43689,-0.3302,-1.6112
train2634,-0.1138,-0.037023,0.12533,-0.051784,0.0047169
train2635,0.92757,0.24539,-0.14238,0.7433,-1.4442
train2636,-0.42604,-0.11182,-0.062295,-0.028429,-0.17921
train2637,-2.7697,0.74395,-4.3465,-0.15079,-0.18007
train2638,1.0041,1.6327,-0.61281,0.32555,0.36393
train2639,-2.4582,0.81501,-3.5432,0.23479,0.7741
train2640,-0.84849,1.1415,-0.28486,1.346,-0.054556
train2641,-1.2001,-0.67558,0.20973,-0.90288,0.44603
train2642,1.3902,1.3782,1.117,-1.6779,0.016078
train2643,1.1058,-0.85864,-0.55826,1.0153,-1.5068
train2644,-0.46643,0.056538,-0.43348,0.19532,-0.052268
train2645,-0.45103,0.33826,-0.85563,0.64973,0.31195
train2646,0.0092246,-0.48736,0.86448,-0.28664,0.19535
train2647,-3.2797,-1.9512,1.4637,-1.6833,1.101
train2648,2.5262,1.2008,-3.2958,-1.1211,0.073562
train2649,0.026481,0.50152,0.16153,-0.056521,0.071179
train2650,0.055439,-0.16621,-0.10601,-0.50014,-0.106
train2651,0.39067,1.0756,0.30498,-0.56546,-1.9709
train2652,-0.44696,0.38889,1.693,2.486,0.24921
train2653,0.72764,-0.9735,0.88932,1.6956,-0.83086
train2654,0.040199,0.64312,0.69972,-0.35588,1.4334
train2655,0.1238,-0.067369,-0.13478,0.27369,-0.00471
train2656,-0.69426,-0.10062,-0.065073,0.062441,0.59513
train2657,-2.8457,-0.44366,1.4062,-2.0553,1.407
train2658,1.318,-0.61176,-2.6597,-2.1402,0.17102
train2659,0.75366,0.68642,1.0898,-1.1278,0.56785
train2660,-0.47933,0.017748,-0.046708,-0.12004,0.081784
train2661,-0.51739,-0.19107,0.85719,0.90541,0.46188
train2662,0.73801,0.85711,-0.63116,0.41888,-0.13336
train2663,0.11381,-0.081638,0.17611,-0.42976,0.1264
train2664,1.3232,3.175,0.053224,-0.079381,0.92671
train2665,-1.8015,0.39053,-2.9317,-0.51976,-0.38273
train2666,-0.15315,-0.15087,-0.17705,0.018648,0.14065
train2667,-0.96259,0.74226,-0.56046,0.74225,0.046504
train2668,-0.53811,-0.054981,0.017391,-0.12014,0.19156
train2669,-1.783,0.62985,-1.904,-1.0178,0.098249
train2670,-2.4238,0.67051,-4.0316,-1.3717,0.20377
train2671,-0.76958,-0.15812,1.4729,2.3305,0.053881
train2672,-0.73772,0.074715,-5.0304,-2.3718,-0.28147
train2673,0.73301,0.050599,-0.1506,0.011791,-1.0414
train2674,-1.2954,-1.6033,0.28127,-0.26771,-0.15667
train2675,-0.20912,0.80258,0.22487,-0.63754,-1.7061
train2676,-0.3785,1.2515,0.18898,-0.68796,0.055143
train2677,0.88545,-1.4456,-0.72369,0.82134,-1.0959
train2678,-1.1615,-1.4814,0.49755,-1.0278,-0.38282
train2679,1.1887,-1.2587,-0.71136,1.5272,-1.0641
train2680,3.0977,0.30819,2.5904,0.59068,-0.39924
train2681,1.0422,2.4331,2.5655,-1.9461,1.3285
train2682,2.2627,-0.79287,0.34579,-1.0875,-0.25238
train2683,-2.0641,-2.2325,0.88475,-1.6833,0.42728
train2684,0.15032,-0.082649,-0.21336,-0.20157,-0.50656
train2685,0.069761,0.31336,-0.92593,-0.30783,0.13124
train2686,0.057468,0.25906,0.42257,0.21393,0.36526
train2687,-2.3489,-2.3084,1.153,-1.043,0.26902
train2688,-0.8326,0.43082,-1.6594,-0.74166,1.0853
train2689,0.93479,-0.16592,0.50143,-0.38852,-0.62889
train2690,-0.16178,0.17168,0.67192,1.6251,0.74213
train2691,-0.74833,-1.1652,0.46836,0.19666,0.1705
train2692,-0.1525,-0.12506,-0.036257,-0.065907,0.044141
train2693,-0.66552,0.089804,0.12842,-0.12429,0.28741
