SampleID,Auto PIT 20 10 1,Auto PIT 20 10 2,Auto PIT 20 10 3,Auto PIT 20 10 4,Auto PIT 20 10 5,Auto PIT 20 10 6,Auto PIT 20 10 7,Auto PIT 20 10 8,Auto PIT 20 10 9,Auto PIT 20 10 10
train5756,-2.5699,-1.7286,2.4315,-0.57595,-1.8261,2.8894,0.19725,1.7642,-0.70864,0.42698
train5757,-2.4709,-0.87471,1.9928,-0.57265,-2.0289,2.7125,0.1657,1.761,-0.39054,0.29821
train5758,-2.4949,-1.2506,2.0643,-0.77257,-1.9734,2.8239,0.35004,1.677,-0.45099,0.32676
train5759,-2.6857,-1.818,2.5185,-0.72815,-1.6134,3.0072,0.056358,1.7566,-0.79899,0.40137
train5760,-2.6858,-1.4419,2.3313,-0.57329,-1.6936,3.3085,-0.023736,1.7709,-0.77276,0.41875
train5761,-2.6212,-1.2119,2.2306,-0.59171,-1.7752,3.3461,0.15685,1.8075,-0.67215,0.39349
train5762,-2.5222,-1.7287,2.3241,-0.63869,-1.91,3.1911,0.39987,1.6482,-0.83664,0.44286
train5763,-2.447,-1.6243,2.6068,-0.31951,-1.9292,3.0113,0.12291,1.7014,-0.65333,0.3444
train5764,-2.5469,-0.70314,2.4104,-0.5098,-1.852,2.9977,0.22477,1.9437,-0.87512,0.21168
train5765,-2.5575,-1.4101,2.4391,-0.7066,-2.0996,2.7639,0.10413,1.666,-0.87682,0.63759
train5766,-2.6821,-0.97134,2.4683,-0.19137,-2.0526,3.0062,0.31761,1.5922,-0.65711,0.50823
train5767,-2.1982,-1.4219,2.5661,-0.51073,-2.0426,2.9658,0.1067,1.8093,-0.72501,0.22797
train5768,-2.6298,-1.3509,2.5695,-0.64506,-1.7165,3.2651,0.046751,1.834,-0.89622,0.47778
train5769,-2.5024,-1.4474,2.2376,-0.3674,-2.0153,3.2361,-0.077908,1.5916,-0.62237,0.61155
train5770,-2.4472,-1.9162,2.1296,-0.75197,-1.7294,2.929,0.29714,2.0581,-0.94049,0.082828
train5771,-2.4854,-1.8316,2.5955,-0.2065,-2.068,2.9227,0.027406,1.6695,-0.88786,0.77329
train5772,-2.5156,-1.2982,2.2924,-0.65358,-1.9459,2.9557,0.24182,1.8052,-0.81361,0.38603
train5773,-2.7267,-1.2531,2.5445,-0.38251,-1.7453,3.1663,-0.034685,1.5252,-0.63701,0.41045
train5774,-2.6969,-1.7535,2.526,-0.82624,-1.9447,2.7504,0.17744,1.4226,-0.82232,0.55748
train5775,-2.8602,-0.82198,2.1374,-0.21315,-1.9465,2.9588,0.26052,1.5479,-0.36795,0.43982
train5776,-2.7808,-1.4013,2.378,-0.58054,-1.712,3.2777,0.10257,1.7787,-0.72088,0.53468
train5777,-2.6242,-1.3872,2.4697,-0.53153,-1.8677,3.0969,0.2371,1.7137,-0.69568,0.4896
train5778,-2.5923,-1.248,2.498,-0.25428,-1.9842,3.1378,0.085911,1.6099,-0.66087,0.522
train5779,-2.602,-1.4593,2.1504,-0.82973,-1.9527,2.7418,0.4062,1.6964,-0.59636,0.32352
train5780,-2.2199,-1.3595,2.2859,-0.71062,-2.0641,2.7959,0.26736,1.8843,-0.62311,0.2244
train5781,-2.3113,-1.4016,2.4429,-0.50013,-1.9557,3.0324,0.2099,1.9372,-0.72452,0.31357
train5782,-2.4554,-1.3933,2.3661,-0.5331,-1.978,3.1826,0.15718,1.795,-0.74924,0.44952
train5783,-2.5576,-1.0936,2.3442,-0.34842,-2.0341,3.1816,0.14042,1.7726,-0.79443,0.61004
train5784,-2.7125,-1.3518,2.5431,-0.5335,-1.8715,3.0968,0.43129,1.6012,-0.69956,0.53354
train5785,-2.5973,-1.1871,2.4916,-0.55093,-2.0867,2.7637,0.17135,1.6413,-0.8203,0.55694
train5786,-2.761,-1.0654,2.5157,-0.085695,-1.9454,3.1179,0.38953,1.7892,-0.78772,0.49657
train5787,-2.4675,-1.1146,2.4987,-0.38216,-2.0872,2.5445,0.12601,1.6802,-0.62575,0.23273
train5788,-2.7685,-1.2867,2.7111,-0.68245,-1.6286,2.9654,0.19959,1.8786,-0.43708,0.54267
train5789,-2.7478,-1.4016,2.603,-0.74967,-1.5738,3.0782,0.19776,2.0612,-0.68554,0.57369
train5790,-2.6518,-1.3026,2.4644,-0.49569,-1.9464,3.1418,0.32525,1.7333,-0.84782,0.57554
train5791,-2.2708,-1.1413,2.5207,-0.34923,-2.0984,2.9848,0.13623,1.6728,-0.62988,0.24655
train5792,-2.4947,-1.06,2.263,-0.59717,-2,2.9951,0.25638,1.7938,-0.65991,0.46394
train5793,-2.5883,-1.471,2.4725,-0.55631,-2.1299,2.7968,0.12014,1.5296,-0.82717,0.71578
train5794,-2.5202,-1.8961,2.3724,-0.79957,-1.6956,3.0444,0.060489,1.8914,-0.80708,0.36917
train5795,-2.4031,-1.5119,2.2979,-0.42569,-2.0433,3.2644,0.17764,1.709,-0.73202,0.58598
train5796,-2.5515,-1.2155,2.3696,-0.79936,-1.936,2.7903,0.16624,1.7549,-0.84961,0.46822
train5797,-2.5897,-1.3034,2.2861,-0.63656,-1.9027,3.0539,0.38888,1.6119,-0.69463,0.46382
train5798,-2.4129,-0.92083,2.2934,-0.57666,-1.9489,3.0064,0.37876,1.9482,-0.78826,0.32772
train5799,-2.5699,-1.0622,2.488,-0.21589,-1.956,3.1486,0.25256,1.5766,-0.70799,0.25764
train5800,-2.7322,-1.4958,2.5297,-0.30768,-1.5885,3.5474,-0.025417,1.7485,-0.74425,0.36986
train5801,-2.4697,-1.3034,2.4831,-0.31546,-1.8498,3.5938,0.16741,1.7465,-0.75726,0.46711
train5802,-2.5359,-1.8263,2.4706,-0.65748,-2.1279,2.675,0.076106,1.5439,-0.89504,0.72457
train5803,-2.6416,-0.88527,2.1402,-0.67555,-1.9041,2.8501,0.1768,1.6665,-0.42638,0.34992
train5804,-2.3506,-1.2458,2.6309,-0.62228,-1.8864,3.0164,0.1832,1.9147,-0.713,0.29397
train5805,-2.6131,-1.2863,2.5564,-0.14517,-1.9451,3.3982,0.56497,1.7058,-0.79331,0.46738
train5806,-2.4876,-1.6031,1.9808,-0.59759,-1.9971,3.2653,-0.0090476,1.3713,-0.51376,0.55554
train5807,-2.3946,-1.3297,2.3813,-0.32339,-2.1387,2.9501,0.11358,1.7881,-0.9115,0.48513
train5808,-2.7192,-1.2277,2.5681,-0.30213,-1.9196,2.9021,0.29436,1.6502,-0.73961,0.35589
train5809,-2.5858,-2.0728,2.1736,-0.71817,-1.7474,3.1317,-0.030517,1.9128,-0.9134,0.4604
train5810,-2.6042,-1.1138,2.4936,-0.23778,-2.0429,2.9244,0.14269,1.5773,-0.71423,0.43541
train5811,-2.346,-1.3842,2.3471,-0.56121,-2.0266,3.1696,0.36991,2.0122,-0.78307,0.52535
train5812,-2.3151,-1.1645,2.303,-0.47686,-2.0336,2.8756,0.15289,1.9171,-0.72315,0.31581
train5813,-2.4114,-1.085,2.5128,-0.45421,-1.7508,3.1501,-0.041961,1.7742,-0.50896,0.051409
train5814,-2.5327,-1.6564,2.3471,-0.34782,-1.9277,2.9838,0.16523,1.6105,-0.56332,0.4166
train5815,-2.6549,-0.93998,2.5681,-0.079374,-2.0577,2.989,0.33975,1.6652,-0.8392,0.38296
train5816,-2.5654,-1.357,2.4605,-0.2494,-1.9554,3.1847,0.036999,1.5449,-0.73028,0.4471
train5817,-2.7772,-0.68957,2.3132,0.038104,-2.046,3.0929,0.32904,1.682,-0.56004,0.51065
train5818,-2.7028,-1.4026,2.4253,-0.53496,-1.7957,3.0267,0.0072806,1.5437,-0.70677,0.41679
train5819,-2.3812,-1.5351,2.0155,-0.69655,-1.9611,3.1127,0.098315,1.8184,-0.70485,0.38822
train5820,-2.201,-1.3406,2.5231,-0.56625,-2.0258,3.1774,0.11773,1.8694,-0.6406,0.41096
train5821,-2.5961,-2.017,2.1934,-0.9445,-1.8411,3.0521,0.31436,1.6273,-0.83686,0.43032
train5822,-2.6045,-1.9947,2.1754,-0.85427,-1.5945,3.1674,-0.074597,1.9655,-0.82199,0.35505
train5823,-2.4998,-1.8842,2.2824,-0.73055,-1.8889,3.1566,-0.088346,1.9028,-0.91381,0.63612
train5824,-2.5644,-1.2255,2.5271,-0.23661,-2.0254,3.032,0.075157,1.6791,-0.91866,0.42966
train5825,-2.6116,-2.0554,2.0837,-0.77634,-1.5726,3.286,-0.053628,1.9283,-0.81043,0.30968
train5826,-2.614,-1.3725,2.5804,-0.37602,-1.7796,3.1536,-0.005298,1.7289,-0.77794,0.44916
train5827,-2.7569,-1.4194,2.4318,-0.6994,-1.8039,2.8046,0.23878,1.7192,-0.60917,0.4139
train5828,-2.8234,-1.7333,2.1643,-0.91673,-1.6137,3.0409,0.19555,1.6866,-0.56435,0.44138
train5829,-2.3575,-1.33,2.473,-0.57396,-2.0015,3.0186,0.17643,1.845,-0.65705,0.46144
train5830,-2.7712,-1.5389,2.5051,-0.56223,-1.8256,2.6116,0.213,1.6591,-0.80091,0.20952
train5831,-2.5217,-1.7117,2.4612,-0.68922,-2.0751,2.7194,-0.068561,1.6696,-0.90674,0.66092
train5832,-2.3995,-1.6888,2.3801,-0.62,-2.0333,3.1875,0.42764,1.6115,-0.96459,0.51953
train5833,-2.6481,-1.2103,2.2566,-0.50276,-1.8504,3.0098,0.071265,1.6225,-0.48828,0.35017
train5834,-2.5946,-2.1233,2.013,-0.80736,-1.6047,3.1896,0.04146,1.9701,-0.86098,0.26433
train5835,-2.7092,-1.6211,2.4286,-0.78591,-1.9145,3.0689,0.42745,1.4701,-0.84047,0.5103
train5836,-2.6435,-1.3583,2.6112,-0.4967,-1.7037,3.2206,0.17531,1.9972,-0.68232,0.58976
train5837,-2.7819,-1.211,2.7984,-0.47701,-1.5963,3.198,0.1615,1.9131,-0.63121,0.54318
train5838,-2.5371,-1.9507,2.3271,-0.83977,-1.7531,3.003,-0.016313,1.9019,-0.79783,0.50173
train5839,-2.5389,-2.0987,2.1502,-0.72108,-1.6882,3.1192,-0.11144,2.008,-0.8564,0.376
train5840,-2.4927,-1.5579,2.4199,-0.55171,-1.965,3.1187,0.23527,1.612,-0.82625,0.49076
train5841,-2.8448,-1.5184,2.3094,-0.7245,-1.709,2.9727,0.26022,1.5279,-0.46392,0.49021
train5842,-2.9073,-1.0121,2.8025,-0.50147,-1.6422,3.0964,0.2854,1.8378,-0.62096,0.65081
train5843,-2.5085,-1.4108,2.3871,-0.46657,-1.955,3.0998,0.2057,1.8233,-0.84026,0.47027
train5844,-2.6162,-1.2461,2.4548,-0.44469,-1.7966,3.3222,0.10325,1.8792,-0.7386,0.57038
train5845,-2.2942,-1.4989,2.322,-0.40562,-2.1008,3.3744,0.009724,1.8046,-0.83435,0.63736
train5846,-2.6944,-0.93243,2.2424,-0.30554,-2.0304,2.8878,0.038053,1.7027,-0.41158,0.62452
train5847,-2.7074,-1.5617,2.3648,-0.63354,-2.0784,2.9334,0.43697,1.6831,-0.87567,0.63156
train5848,-2.5385,-1.7068,2.3672,-0.49019,-1.967,3.0057,0.2452,1.5632,-0.68652,0.54035
train5849,-2.5527,-1.6998,2.1732,-0.85096,-1.6518,3.0879,0.38954,2.0099,-0.74308,0.26329
train5850,-2.6477,-1.8989,2.5302,-0.72269,-1.8147,3.0757,0.31024,1.4866,-0.88757,0.5932
train5851,-2.7056,-1.634,2.4479,-0.69124,-1.9781,2.6702,0.017768,1.5364,-0.72589,0.63514
train5852,-2.6671,-1.308,2.6689,-0.073847,-1.732,3.5815,0.13491,1.5496,-0.74811,0.3306
train5853,-2.6018,-1.8515,2.2309,-0.88865,-1.6329,3.1858,-0.031164,1.8324,-0.81731,0.38016
train5854,-2.7593,-1.6423,2.3042,-0.82663,-1.7899,2.707,0.15664,1.6723,-0.67288,0.32402
train5855,-2.6648,-1.1848,2.4607,-0.54508,-1.8725,2.8967,0.2711,1.781,-0.71282,0.43493
train5856,-2.5077,-1.8146,2.1909,-0.77066,-1.7762,3.187,0.25846,1.8362,-0.80792,0.34206
train5857,-2.7974,-1.1963,2.8013,-0.49757,-1.6228,3.1282,0.29775,1.9537,-0.57404,0.60766
train5858,-2.3762,-1.0366,2.1339,-0.69172,-1.9524,3.169,0.10003,1.8714,-0.65871,0.38092
train5859,-2.5484,-1.33,2.4865,-0.2217,-1.9661,3.2111,0.18539,1.6003,-0.71213,0.47897
train5860,-2.7155,-1.4366,2.4113,-0.55434,-1.7731,3.0346,0.094628,1.5837,-0.60301,0.46269
train5861,-2.658,-1.3738,2.5215,-0.55929,-1.727,3.058,0.11428,1.8714,-0.76072,0.39775
train5862,-2.3158,-1.3422,2.2935,-0.31996,-2.2089,3.2227,0.33325,1.7878,-0.97623,0.55242
train5863,-2.7825,-1.2125,2.5781,-0.68222,-1.663,2.9727,-0.084542,1.5991,-0.76063,0.32113
train5864,-2.4248,-1.0578,2.2729,-0.41544,-2.2137,3.0752,0.54103,1.749,-0.79387,0.5566
train5865,-2.8584,-1.1542,2.3244,-0.70702,-1.5312,3.0138,0.074156,1.6284,-0.40991,0.22485
train5866,-2.8048,-1.4766,2.3368,-0.56526,-1.8271,2.9746,0.19349,1.5519,-0.63328,0.46771
train5867,-2.4574,-1.4365,2.4921,-0.4282,-1.9747,2.809,0.17167,1.7729,-0.83573,0.2442
train5868,-2.4367,-1.3935,2.3019,-0.47318,-2.0487,3.1929,0.22603,1.8498,-0.89689,0.58723
train5869,-2.5676,-1.4962,2.4204,-0.55177,-2.0835,2.7032,0.036368,1.6511,-0.79334,0.63119
train5870,-2.3862,-1.6529,2.362,-0.6543,-2.0514,3.1943,0.46619,1.5665,-0.9195,0.50876
train5871,-2.62,-1.205,2.5163,-0.17901,-2.0914,2.8279,0.073023,1.4604,-0.72105,0.51026
train5872,-2.4446,-1.1104,2.2862,-0.63442,-1.9471,3.0964,0.41472,2.0211,-0.87733,0.44282
train5873,-2.7136,-1.0268,2.6686,-0.45252,-1.8455,3.0117,0.24909,1.8326,-0.60236,0.57785
train5874,-2.6866,-1.8307,2.1868,-0.71453,-1.5498,3.3235,-0.15541,1.8915,-0.75259,0.39452
train5875,-2.6,-1.3007,2.4054,-0.42221,-1.9185,3.1055,0.16147,1.7138,-0.70808,0.44458
train5876,-2.8324,-0.97898,2.7064,-0.61964,-1.5734,3.2333,-0.072527,1.696,-0.87863,0.39356
train5877,-2.5267,-1.6596,2.2699,-0.61143,-1.8787,3.2635,0.065684,1.7195,-0.70828,0.58066
train5878,-2.8671,-1.4249,2.3782,-0.56089,-1.8393,2.6353,0.15382,1.4737,-0.50761,0.381
train5879,-2.6096,-1.4248,2.0721,-0.42764,-1.9849,3.2096,-0.0080834,1.3147,-0.50906,0.55076
train5880,-2.7152,-0.71526,2.4698,-0.15331,-1.9707,2.9094,0.12974,1.5744,-0.55031,0.31057
train5881,-2.7622,-1.0852,2.1869,-0.3709,-1.9249,2.9395,0.10108,1.361,-0.34686,0.40556
train5882,-2.738,-1.1894,2.5836,-0.59637,-1.7039,3.1837,0.040535,1.72,-0.8283,0.44089
train5883,-2.4391,-1.2409,2.0999,-0.87313,-2.0917,2.5747,0.30287,1.8177,-0.72144,0.38294
train5884,-2.682,-1.4898,2.5504,-0.48761,-1.7834,2.7944,0.33596,1.8091,-0.86566,0.19022
train5885,-2.8491,-0.83221,2.4081,0.026095,-2.0198,2.8706,0.21008,1.4573,-0.48076,0.37899
train5886,-2.6436,-1.4018,2.5657,-0.33467,-1.8247,3.1418,0.23545,1.8024,-0.64586,0.49278
train5887,-2.4665,-1.7173,1.9492,-0.69926,-1.9678,3.175,-0.085506,1.5165,-0.49929,0.48522
train5888,-2.5945,-1.5661,2.0372,-0.61178,-2.0064,2.9047,0.090347,1.4858,-0.53747,0.4467
train5889,-2.6207,-1.3591,2.2882,-0.57331,-1.8595,3.0929,0.24572,1.5569,-0.52687,0.45548
train5890,-2.5134,-1.4463,2.4181,-0.45016,-1.9901,3.0798,0.12539,1.7579,-0.82695,0.55199
train5891,-2.5862,-1.4914,2.0997,-0.79692,-1.8685,2.9293,0.61544,1.673,-0.48347,0.27913
train5892,-2.742,-1.2828,2.5324,-0.62583,-1.719,3.1949,0.080268,1.7445,-0.80822,0.51784
train5893,-2.5952,-1.4589,2.4513,-0.61857,-1.8435,3.0268,0.19686,1.7915,-0.72516,0.46048
train5894,-2.6099,-1.5124,2.4322,-0.5927,-1.8835,3.0922,0.2968,1.5024,-0.74134,0.46997
train5895,-2.9903,-1.1651,2.6801,-0.44602,-1.6647,2.8964,0.34675,1.7136,-0.57557,0.42875
train5896,-2.5297,-1.6332,2.4753,-0.57978,-2.1259,2.6445,-0.015103,1.6175,-0.86171,0.68375
train5897,-2.7939,-0.82747,2.4887,-0.015697,-1.9813,2.9825,0.21472,1.4651,-0.51547,0.39317
train5898,-2.6198,-1.2242,2.3906,-0.41015,-1.9991,2.941,0.26951,1.6396,-0.64268,0.46583
train5899,-2.6187,-1.5442,2.4902,-0.36016,-1.9619,2.8782,0.19802,1.7561,-0.74802,0.47531
train5900,-2.6516,-1.4944,2.5074,-0.47905,-1.8509,2.7796,0.12799,1.6316,-0.70347,0.29971
train5901,-2.1891,-1.3579,2.4971,-0.56582,-2.0322,3.1564,0.098507,1.8765,-0.62978,0.39218
train5902,-2.5145,-1.6137,2.5754,-0.48679,-1.9803,2.8976,0.39646,1.7874,-1.1366,0.3676
train5903,-2.804,-1.7005,2.5521,-0.6693,-1.5223,2.9905,0.14599,1.9563,-0.93878,0.30572
train5904,-2.5636,-1.9323,2.2151,-0.78115,-1.6768,3.2195,-0.1724,1.9618,-0.81509,0.49521
train5905,-2.1635,-1.6343,1.8739,-0.60628,-2.252,2.6159,0.38548,1.9129,-0.41073,0.39804
train5906,-2.6205,-2.1339,1.9614,-0.65503,-1.6189,3.2667,-0.067735,1.9689,-0.89287,0.26189
train5907,-2.6597,-1.9758,2.3274,-0.48765,-1.9013,3.2735,0.40729,1.7975,-0.90128,0.57175
train5908,-2.6434,-1.4131,2.5243,-0.46846,-1.8678,3.1155,0.12295,1.6342,-0.75415,0.4999
train5909,-2.8456,-0.98536,2.3088,-0.19523,-1.9578,2.8122,0.088525,1.4517,-0.41376,0.3893
train5910,-2.3516,-1.6587,2.328,-0.36692,-2.0942,3.222,-0.022211,1.7449,-0.88927,0.5171
train5911,-2.5897,-1.3893,2.4734,-0.47089,-1.8834,3.1008,0.098039,1.6949,-0.73733,0.49136
train5912,-2.4678,-1.6826,2.4238,-0.73864,-1.964,3.1099,0.43792,1.4623,-0.84557,0.46022
train5913,-2.6529,-1.2218,2.3778,-0.42627,-1.9838,2.9565,0.27949,1.6387,-0.62186,0.5257
train5914,-2.3629,-1.6258,2.3135,-0.42163,-2.077,2.9767,0.22287,1.5891,-0.73339,0.32618
train5915,-2.4797,-1.3866,2.3527,-0.53418,-1.9587,3.1616,0.18997,1.7948,-0.71271,0.58446
train5916,-2.3068,-1.59,2.507,-0.67935,-1.8727,3.0571,0.092949,1.8394,-0.66409,0.2336
train5917,-2.569,-1.513,2.4255,-0.54833,-1.8887,3.0471,0.22983,1.7895,-0.77498,0.47687
train5918,-2.4216,-1.5894,2.0854,-0.75095,-1.9729,3.2502,0.27853,1.454,-0.59793,0.48132
train5919,-2.5261,-1.4393,2.5757,-0.5254,-1.7988,3.1853,0.10876,1.7853,-0.6348,0.39946
train5920,-3.0831,-1.4391,2.4452,-0.4957,-1.7317,2.4918,0.23343,1.3955,-0.62147,0.20519
train5921,-2.5813,-1.3985,2.493,-0.49506,-1.9086,3.1381,0.17874,1.7729,-0.81309,0.53691
train5922,-2.5796,-1.1336,2.5295,-0.050095,-1.921,3.3711,0.031338,1.5967,-0.7242,0.45014
train5923,-2.7644,-0.967,2.4775,-0.21782,-1.9894,2.8114,0.097357,1.6047,-0.52674,0.51585
train5924,-2.7201,-1.7322,2.3736,-0.567,-1.9094,3.1609,0.70874,1.7351,-0.88259,0.50999
train5925,-2.455,-1.6003,2.3331,-0.67722,-1.8641,3.228,0.0014033,1.7962,-0.68513,0.54028
train5926,-2.8585,-0.89103,2.3584,-0.79394,-1.6033,2.9084,0.04458,1.7006,-0.62699,0.27791
train5927,-2.59,-1.5703,2.354,-0.65759,-1.8719,3.0261,0.0024053,1.8346,-0.80996,0.5448
train5928,-2.4195,-1.0517,2.3252,-0.36552,-2.0546,2.973,0.028078,1.618,-0.5119,0.29693
train5929,-2.7573,-0.85461,2.367,0.062639,-2.0474,3.0262,0.1672,1.6956,-0.59365,0.52579
train5930,-2.9705,-1.3725,2.3765,-0.72804,-1.6688,2.7712,0.16936,1.4337,-0.45099,0.34551
train5931,-2.5527,-1.4887,2.4176,-0.771,-2.0769,2.7781,0.096072,1.6938,-0.89507,0.61834
train5932,-2.4503,-1.7083,2.2725,-0.77385,-1.9152,3.0217,0.15514,1.8355,-0.75127,0.44389
train5933,-2.6812,-1.3704,2.4637,-0.53757,-1.8288,3.0318,0.13794,1.672,-0.7262,0.42068
train5934,-2.337,-1.3789,2.2322,-0.34409,-2.13,3.4108,-0.097522,1.7506,-0.84618,0.63838
train5935,-2.4534,-1.682,2.2249,-0.86821,-2.0028,2.8835,0.8575,1.6674,-0.78867,0.2666
train5936,-2.51,-1.6043,2.5067,-0.61307,-2.1216,2.7525,0.0079581,1.6768,-0.88967,0.75912
train5937,-2.6611,-1.2128,2.8072,-0.66581,-1.6352,3.0729,0.19236,1.9712,-0.44776,0.49942
train5938,-2.8705,-1.0431,2.4066,-0.14182,-1.9655,2.6123,0.32567,1.5171,-0.60545,0.14455
train5939,-2.7689,-1.2425,2.2753,-0.51996,-1.9223,2.7012,0.12879,1.4871,-0.36011,0.44509
train5940,-2.5766,-1.7527,2.4578,-0.88017,-2.0566,2.7145,0.30517,1.3959,-0.90955,0.57287
train5941,-2.4933,-1.5472,2.2496,-0.77011,-2.0419,2.7574,-0.037708,1.7092,-0.74706,0.49499
train5942,-2.48,-1.3406,2.2845,-0.63657,-1.9787,3.0107,0.28698,1.8654,-0.76417,0.41949
train5943,-2.431,-1.4891,2.5426,-0.30265,-1.9315,3.4271,0.187,1.8408,-0.87047,0.64821
train5944,-2.6172,-1.5442,2.4539,-0.45405,-1.8193,3.159,0.11607,1.7486,-0.70736,0.42739
train5945,-2.593,-1.6021,2.3627,-0.56186,-1.9288,3.1967,0.44025,1.5517,-0.80632,0.47061
train5946,-2.771,-1.1032,2.3988,-0.25627,-1.9424,2.9606,0.23859,1.676,-0.61787,0.48228
train5947,-2.6217,-1.4693,2.3805,-0.52523,-1.7686,3.0125,-0.043773,1.717,-0.60534,0.34235
train5948,-2.5368,-1.4666,2.3979,-0.51638,-1.9528,2.9964,0.14897,1.768,-0.73597,0.49906
train5949,-2.6619,-1.2364,2.5068,-0.19262,-1.8907,3.1774,0.014562,1.6648,-0.68966,0.46814
train5950,-2.6861,-1.09,2.5844,-0.75847,-1.6027,3.0849,0.27626,2.04,-0.55714,0.45723
train5951,-2.4225,-2.0651,2.0549,-0.64232,-1.8303,2.8913,0.24558,2.0656,-0.65241,0.3496
train5952,-2.6738,-1.505,2.5589,-0.38332,-1.7983,3.0179,0.043917,1.5436,-0.78783,0.40788
train5953,-2.5124,-1.2312,2.3377,-0.53529,-1.9796,3.0504,0.1347,1.7456,-0.69899,0.53964
train5954,-2.5535,-1.6036,2.4256,-0.066425,-1.8989,3.1346,-0.043904,1.3369,-0.54039,0.343
train5955,-2.4122,-1.6025,2.2412,-0.69319,-1.9985,2.9819,0.13109,1.8556,-0.82215,0.42592
train5956,-2.6108,-1.4883,2.4459,-0.73599,-2.0712,2.6858,0.09094,1.6524,-0.87081,0.6277
train5957,-2.5764,-1.0068,2.3666,-0.34529,-2.0767,3.0983,0.25681,1.7447,-0.7306,0.58918
train5958,-2.6107,-1.5727,2.5292,-0.71372,-1.7227,3.0468,0.1665,2.0216,-0.69277,0.58385
train5959,-2.7259,-1.2678,2.2622,-0.36939,-1.8273,3.0801,0.030919,1.3735,-0.48003,0.30754
train5960,-2.6665,-1.6467,2.3089,-0.83255,-1.6422,2.999,0.36284,1.7997,-0.64587,0.18307
train5961,-2.4135,-1.7296,2.1568,-0.67624,-1.8324,3,0.034765,1.7732,-0.69572,0.16907
train5962,-2.4833,-1.1559,2.3143,-0.63607,-1.9186,3.1213,0.33963,1.8656,-0.75463,0.39522
train5963,-2.6159,-1.1364,2.3296,-0.56933,-1.9727,2.8776,0.32049,1.7432,-0.69307,0.38234
train5964,-2.3317,-1.6644,2.6254,-0.53563,-1.9138,2.8131,0.10403,1.6971,-0.72255,0.1149
train5965,-2.7399,-0.85262,2.4207,-0.12154,-2.0629,2.9809,0.18091,1.6038,-0.62932,0.55679
train5966,-2.5125,-1.3116,2.2747,-0.45127,-2.1403,2.9001,-0.11414,1.4999,-0.60468,0.70531
train5967,-2.5906,-1.5199,2.4511,-0.73065,-2.0973,2.6858,0.15862,1.6427,-0.88725,0.64747
train5968,-2.7068,-1.2301,2.701,-0.66558,-1.6766,3.0497,0.23783,1.9729,-0.56607,0.58597
train5969,-2.4624,-0.92936,2.3995,-0.27708,-2.0454,3.2242,0.26499,1.7962,-0.80713,0.47208
train5970,-2.7272,-1.5826,2.4446,-0.76962,-1.9287,2.6331,0.12318,1.4945,-0.70254,0.47982
train5971,-2.5295,-1.5438,2.4193,-0.61274,-2.1258,2.7504,-0.006053,1.6887,-0.84587,0.71352
train5972,-2.9573,-1.2974,2.5074,-0.60498,-1.7026,2.5101,0.042267,1.5461,-0.64829,0.25838
train5973,-2.5426,-1.4524,2.3849,-0.49294,-1.922,3.0973,0.15132,1.741,-0.73235,0.50519
train5974,-2.5489,-1.3947,2.4392,-0.45888,-1.8637,3.197,0.17798,1.7392,-0.71341,0.45407
train5975,-2.3739,-1.3649,2.6437,-0.20793,-2.008,3.157,0.21509,2.0213,-1.2467,0.46477
train5976,-2.7427,-1.1216,2.7089,-0.24677,-1.8453,3.1502,0.17467,1.6101,-0.7242,0.45881
train5977,-2.3814,-1.6914,2.6191,-0.25916,-1.9819,3.2286,0.48477,1.9531,-0.7885,0.44584
train5978,-2.8835,-1.0463,2.6018,-0.30083,-1.8684,2.7433,0.11169,1.6471,-0.53057,0.52007
train5979,-2.5034,-1.2988,2.4256,-0.49167,-1.9261,3.0592,0.14054,1.8675,-0.71536,0.49612
train5980,-2.4449,-1.3804,2.4506,-0.65351,-1.8613,3.052,-0.0051872,1.8988,-0.63086,0.4384
train5981,-2.7764,-1.2987,2.7204,-0.57137,-1.7056,3.0077,0.3269,1.8631,-0.64851,0.58663
train5982,-2.6074,-1.4984,2.4679,-0.34391,-1.806,3.2819,0.16747,1.7222,-0.69991,0.38627
train5983,-2.433,-1.0996,2.1626,-0.66713,-2.222,2.6663,0.47417,1.7774,-0.7659,0.46875
train5984,-2.5358,-1.8864,2.0184,-0.70761,-1.7599,3.2413,0.085339,1.8758,-0.79271,0.35361
train5985,-2.8114,-1.8312,2.3572,-0.97165,-1.4706,2.9014,0.24982,1.7819,-0.65154,0.23624
train5986,-2.7375,-1.9059,2.4129,-0.60688,-1.6074,3.3152,0.090287,1.7581,-0.78154,0.54506
train5987,-2.4849,-1.7607,2.3615,-0.70407,-1.8059,3.1412,0.096701,1.8852,-0.86267,0.42676
train5988,-2.5137,-2.0496,2.3109,-0.4472,-1.7619,3.3341,-0.068279,1.5643,-0.75451,0.39552
train5989,-2.5872,-1.4527,2.1108,-0.68842,-2.0092,2.8668,0.20466,1.5395,-0.60833,0.38658
train5990,-2.3898,-1.247,2.3256,-0.53426,-2.0699,3.351,0.18992,1.8917,-1.1163,0.65197
train5991,-2.809,-1.0114,2.6418,-0.60834,-1.6042,3.3037,-0.094945,1.6973,-0.87381,0.45393
