SampleID,Auto 20 10 1,Auto 20 10 2,Auto 20 10 3,Auto 20 10 4,Auto 20 10 5,Auto 20 10 6,Auto 20 10 7,Auto 20 10 8,Auto 20 10 9,Auto 20 10 10
train6378,-2.471,-2.4053,1.829,-1.0466,-2.5949,3.5487,0.45182,1.8516,-0.20726,-1.15
train6379,-1.8647,-2.8193,2.6441,-1.2736,-3.0041,3.6311,0.40563,1.8071,-0.587,-0.72717
train6380,-2.1323,-2.6199,2.288,-1.1386,-2.8414,3.6458,0.42687,1.8308,-0.39854,-0.87911
train6381,-1.9893,-2.7002,2.4749,-1.1757,-2.9706,3.6648,0.41905,1.8538,-0.53553,-0.74991
train6382,-1.8084,-2.8391,2.7375,-1.3135,-2.8397,3.53,0.38836,1.8108,-0.5659,-0.90805
train6383,-1.746,-2.9598,2.7937,-1.3437,-2.8208,3.5159,0.33206,1.8322,-0.57645,-0.94182
train6384,-2.5835,-2.4198,1.7909,-1.0589,-2.2694,3.4135,0.41091,1.9347,-0.10579,-1.5555
train6385,-2.3117,-2.7444,2.2485,-1.2442,-2.1849,3.4124,0.27472,1.9994,-0.26942,-1.7278
train6386,-1.8896,-2.8202,2.6098,-1.2571,-2.9185,3.6136,0.39139,1.8286,-0.55816,-0.81913
train6387,-2.363,-2.6167,2.0237,-1.1739,-2.596,3.5469,0.39251,1.8872,-0.30583,-1.1972
train6388,-2.3183,-2.5174,1.9875,-1.0617,-2.9424,3.6927,0.49163,1.7829,-0.35871,-0.74102
train6389,-2.159,-2.6987,2.3155,-1.1939,-2.7018,3.5706,0.36934,1.8946,-0.42247,-1.0932
train6390,-2.4956,-2.5915,1.9565,-1.1707,-2.2869,3.4432,0.34445,1.9673,-0.20981,-1.592
train6391,-2.1736,-2.5461,2.117,-1.0922,-3.1343,3.7482,0.50517,1.7657,-0.46043,-0.50809
train6392,-1.9942,-2.753,2.5345,-1.2256,-2.6794,3.5691,0.34019,1.8893,-0.45319,-1.1154
train6393,-1.896,-2.7512,2.5601,-1.2514,-2.9685,3.6054,0.42651,1.7764,-0.54888,-0.74886
train6394,-2.1486,-2.6024,2.1857,-1.1283,-3.0278,3.7205,0.46999,1.7767,-0.45313,-0.63799
train6395,-2.4755,-2.3907,1.828,-0.99786,-2.819,3.5949,0.53642,1.7632,-0.20227,-0.87539
train6396,-2.5569,-2.4888,1.8941,-1.1232,-2.1638,3.3801,0.37421,1.9712,-0.12778,-1.7165
train6397,-2.4149,-2.6023,1.9419,-1.1464,-2.6209,3.5852,0.39779,1.8752,-0.29527,-1.1748
train6398,-2.4176,-2.5524,1.9315,-1.1164,-2.6668,3.6037,0.41335,1.8705,-0.30082,-1.112
train6399,-2.0171,-2.7476,2.4995,-1.2043,-2.7983,3.6121,0.37271,1.8808,-0.50823,-0.97994
train6400,-2.234,-2.7459,2.3078,-1.2454,-2.3178,3.4617,0.29087,1.9805,-0.33471,-1.5622
train6401,-1.9283,-2.8545,2.5854,-1.2747,-2.8444,3.589,0.34687,1.8659,-0.53795,-0.9292
train6402,-1.8817,-2.8246,2.6262,-1.2719,-2.8989,3.6009,0.37958,1.8413,-0.57279,-0.85361
train6403,-1.8239,-2.8698,2.6718,-1.3219,-2.9506,3.5991,0.37007,1.803,-0.58386,-0.78633
train6404,-1.8779,-2.7661,2.6384,-1.2062,-2.8633,3.6312,0.39106,1.8444,-0.55921,-0.89696
train6405,-1.8669,-2.8346,2.6406,-1.2603,-2.9097,3.6126,0.38412,1.8286,-0.55549,-0.82462
train6406,-2.0044,-2.8152,2.5442,-1.2789,-2.6239,3.4997,0.33306,1.932,-0.50576,-1.2162
train6407,-1.8048,-2.8604,2.7083,-1.2946,-2.9041,3.6259,0.34565,1.8228,-0.55772,-0.83717
train6408,-1.9972,-2.7516,2.52,-1.2079,-2.7076,3.5474,0.36189,1.9166,-0.47159,-1.0544
train6409,-2.3531,-2.6456,2.0859,-1.1836,-2.6118,3.5674,0.37467,1.8903,-0.32234,-1.202
train6410,-2.4059,-2.5584,2.125,-1.1289,-2.1973,3.4394,0.33422,1.9975,-0.22385,-1.6856
train6411,-1.7959,-2.8881,2.7438,-1.2924,-2.9261,3.5695,0.39319,1.8168,-0.60223,-0.81003
train6412,-2.1162,-2.7379,2.3502,-1.2248,-2.6772,3.5318,0.37093,1.8702,-0.41353,-1.1141
train6413,-1.8437,-2.8649,2.6398,-1.2836,-2.9316,3.583,0.37071,1.8174,-0.55126,-0.80136
train6414,-1.9205,-2.7891,2.6376,-1.2547,-2.8887,3.6429,0.38066,1.8725,-0.56149,-0.85696
train6415,-2.4889,-2.4687,1.8344,-1.0723,-2.5459,3.5603,0.42924,1.8642,-0.21977,-1.24
train6416,-1.8017,-2.8888,2.7427,-1.2905,-2.9191,3.5745,0.39131,1.8166,-0.59869,-0.82223
train6417,-1.9791,-2.864,2.539,-1.2657,-2.7689,3.6376,0.30522,1.9014,-0.53377,-1.0293
train6418,-1.986,-2.7243,2.442,-1.2103,-2.9826,3.5829,0.43868,1.816,-0.51346,-0.72777
train6419,-1.938,-2.853,2.6559,-1.2717,-2.5435,3.4747,0.29628,1.9164,-0.44955,-1.2926
train6420,-1.8867,-2.8696,2.6039,-1.2859,-2.9838,3.6798,0.36525,1.8476,-0.62452,-0.76112
train6421,-1.8609,-2.8406,2.6285,-1.2987,-2.9644,3.5976,0.39917,1.8103,-0.59017,-0.77158
train6422,-1.9064,-2.7606,2.5407,-1.2576,-2.9945,3.6083,0.43681,1.7808,-0.55307,-0.69842
train6423,-1.934,-2.7698,2.595,-1.2264,-2.8543,3.5897,0.39938,1.8413,-0.50675,-0.89402
train6424,-2.1248,-2.5365,2.263,-1.0997,-3.0552,3.6686,0.515,1.7963,-0.48356,-0.60954
train6425,-1.8084,-2.9713,2.7638,-1.3434,-2.7473,3.4659,0.33934,1.8532,-0.56517,-1.039
train6426,-2.091,-2.6799,2.3911,-1.205,-2.7664,3.5837,0.39315,1.8809,-0.45303,-0.99244
train6427,-1.8093,-2.8769,2.7125,-1.2903,-2.937,3.5657,0.3903,1.8202,-0.5974,-0.79847
train6428,-2.1887,-2.5751,2.2531,-1.1103,-2.7734,3.6309,0.41453,1.8906,-0.40081,-0.97051
train6429,-2.3125,-2.6037,2.1676,-1.1521,-2.3017,3.451,0.32066,1.9827,-0.25622,-1.5468
train6430,-1.7716,-2.8083,2.5961,-1.2724,-3.3057,3.624,0.49727,1.668,-0.62584,-0.30851
train6431,-1.8376,-2.8393,2.6274,-1.2876,-3.0517,3.6227,0.40862,1.7715,-0.59254,-0.66208
train6432,-1.981,-2.8064,2.6351,-1.2388,-2.5041,3.4212,0.33639,1.9312,-0.44988,-1.3447
train6433,-2.2365,-2.6431,2.2451,-1.2087,-2.4458,3.4272,0.36624,1.927,-0.30734,-1.3803
train6434,-1.8295,-2.8717,2.697,-1.2839,-2.9068,3.5819,0.38852,1.8183,-0.57763,-0.83266
train6435,-1.8366,-2.7959,2.7135,-1.2557,-2.9611,3.6822,0.38315,1.8289,-0.58737,-0.76878
train6436,-1.9707,-2.9113,2.6245,-1.3306,-2.5729,3.5299,0.26264,1.9387,-0.5043,-1.2866
train6437,-1.9116,-2.774,2.5647,-1.2647,-2.9492,3.6168,0.40366,1.7953,-0.53324,-0.77421
train6438,-1.862,-2.8221,2.6578,-1.2449,-2.9233,3.6164,0.38802,1.8306,-0.5544,-0.8174
train6439,-1.8936,-2.7865,2.5561,-1.2487,-3.0641,3.6487,0.42325,1.7951,-0.58081,-0.64408
train6440,-1.8816,-2.9089,2.731,-1.3134,-2.5516,3.4406,0.32381,1.9004,-0.50751,-1.2723
train6441,-1.8803,-2.8254,2.6353,-1.2871,-2.8248,3.5601,0.35919,1.8362,-0.51522,-0.93008
train6442,-1.8284,-2.8613,2.6872,-1.2886,-2.9308,3.5679,0.38874,1.8218,-0.58832,-0.80935
train6443,-1.7581,-2.8825,2.7146,-1.3295,-3.1102,3.6236,0.41463,1.7579,-0.64777,-0.5917
train6444,-2.2882,-2.5074,2.0676,-1.063,-2.6746,3.556,0.4232,1.8685,-0.27159,-1.0718
train6445,-1.9047,-2.7579,2.6594,-1.2087,-2.9095,3.6729,0.3981,1.8636,-0.57321,-0.83991
train6446,-1.7904,-2.9011,2.6953,-1.2862,-2.9292,3.6067,0.35202,1.8338,-0.59627,-0.81544
train6447,-1.8721,-2.7703,2.6918,-1.2208,-2.844,3.5251,0.4129,1.8492,-0.52881,-0.92093
train6448,-2.3194,-2.4819,1.9875,-1.0511,-2.8603,3.6674,0.4835,1.8058,-0.32254,-0.8365
train6449,-2.2008,-2.5243,2.0504,-1.0243,-3.2102,3.7027,0.54921,1.6954,-0.36845,-0.38618
train6450,-1.8757,-2.827,2.6749,-1.2705,-2.8016,3.5046,0.38285,1.8324,-0.50524,-0.96797
train6451,-1.9528,-2.8225,2.6376,-1.2443,-2.5256,3.4752,0.30077,1.9316,-0.4406,-1.3087
train6452,-1.8922,-2.7349,2.5299,-1.1712,-3.0744,3.5915,0.46408,1.7838,-0.53882,-0.61493
train6453,-2.3567,-2.6676,2.1351,-1.2064,-2.2591,3.4268,0.31257,1.9857,-0.26349,-1.6298
train6454,-1.981,-2.6921,2.3465,-1.1689,-3.1707,3.5738,0.50889,1.7203,-0.49736,-0.46105
train6455,-2.4457,-2.3743,1.7419,-0.97669,-3.1562,3.7925,0.58132,1.6859,-0.33515,-0.4502
train6456,-2.1948,-2.6079,2.2219,-1.1471,-2.7787,3.6623,0.4042,1.8528,-0.39804,-0.96849
train6457,-1.9286,-2.7821,2.553,-1.2267,-2.9142,3.6211,0.399,1.8384,-0.53856,-0.82331
train6458,-2.4655,-2.6069,2.0382,-1.1529,-2.0492,3.38,0.29913,2.0202,-0.16002,-1.8583
train6459,-2.5082,-2.3606,1.7735,-0.98844,-2.7633,3.645,0.49935,1.8041,-0.21135,-0.93311
train6460,-2.385,-2.521,2.0338,-1.0799,-2.6449,3.6131,0.43505,1.8935,-0.29921,-1.1367
train6461,-1.8846,-2.8137,2.599,-1.2703,-2.904,3.576,0.38592,1.8258,-0.54343,-0.83431
train6462,-1.9668,-2.732,2.3969,-1.2143,-3.1307,3.5948,0.47553,1.7732,-0.5394,-0.52669
train6463,-2.0741,-2.7771,2.5243,-1.2337,-2.3626,3.4201,0.29943,1.9686,-0.38723,-1.5136
train6464,-1.8504,-2.873,2.7376,-1.2624,-2.7046,3.5071,0.33547,1.8947,-0.52777,-1.1014
train6465,-2.2964,-2.6682,2.2318,-1.1775,-2.2922,3.442,0.32102,1.9827,-0.3026,-1.5902
train6466,-1.8572,-2.8693,2.7037,-1.2768,-2.7765,3.5362,0.36478,1.8549,-0.52615,-0.97802
train6467,-2.5569,-2.2881,1.7096,-0.91163,-2.7336,3.6285,0.53329,1.7805,-0.13964,-0.96204
train6468,-2.1899,-2.5752,2.1599,-1.1131,-2.9098,3.6588,0.43931,1.8298,-0.38918,-0.77983
train6469,-1.8574,-2.8555,2.647,-1.2633,-2.8855,3.5691,0.36468,1.8319,-0.53502,-0.86376
train6470,-1.7666,-3.0211,2.7607,-1.3408,-2.8152,3.5594,0.26816,1.8751,-0.57215,-0.97027
train6471,-2.0195,-2.7184,2.5064,-1.1835,-2.6875,3.591,0.36434,1.9049,-0.48015,-1.0984
train6472,-1.7751,-2.8186,2.6267,-1.3186,-3.2732,3.6523,0.47744,1.68,-0.65702,-0.37335
train6473,-1.9602,-2.7876,2.5035,-1.2366,-2.8571,3.5903,0.36791,1.8325,-0.48898,-0.89519
train6474,-2.2169,-2.7618,2.3493,-1.2076,-2.2313,3.4076,0.26814,1.986,-0.26982,-1.6504
train6475,-1.9784,-2.7331,2.4346,-1.2003,-3.0261,3.5884,0.44122,1.8002,-0.49699,-0.66654
train6476,-1.8344,-2.8555,2.6925,-1.2761,-2.9161,3.5802,0.39225,1.8263,-0.5924,-0.82293
train6477,-2.2999,-2.4798,2.0056,-1.0423,-3.0243,3.6203,0.554,1.7672,-0.35728,-0.64253
train6478,-2.2401,-2.6718,2.267,-1.178,-2.5708,3.5351,0.37844,1.9198,-0.36667,-1.2522
train6479,-2.0169,-2.7365,2.4975,-1.2221,-2.7214,3.5734,0.36751,1.8878,-0.47919,-1.061
train6480,-1.8667,-2.8058,2.658,-1.2459,-2.8354,3.6332,0.35357,1.8445,-0.54177,-0.92763
train6481,-1.8724,-2.8106,2.6312,-1.2442,-2.8701,3.5587,0.42484,1.7979,-0.55647,-0.87814
train6482,-2.373,-2.5058,1.9047,-1.0809,-2.8597,3.6676,0.47585,1.7942,-0.32765,-0.84377
train6483,-2.0613,-2.823,2.5383,-1.3057,-2.4502,3.4923,0.2731,1.9814,-0.46814,-1.4257
train6484,-1.9445,-2.7911,2.5694,-1.2452,-2.9009,3.5773,0.40117,1.8248,-0.50055,-0.83743
train6485,-1.8453,-2.8529,2.681,-1.2889,-2.8788,3.559,0.38085,1.8286,-0.56291,-0.86306
train6486,-1.9746,-2.7454,2.462,-1.2021,-2.9663,3.7049,0.40105,1.8398,-0.56449,-0.74874
train6487,-2.2424,-2.565,2.2136,-1.1163,-2.7234,3.5471,0.44218,1.8609,-0.32487,-1.0354
train6488,-2.018,-2.6554,2.2852,-1.1458,-3.1868,3.6463,0.50794,1.7343,-0.50071,-0.43231
train6489,-2.3456,-2.4279,1.9246,-1.0069,-3.0886,3.6665,0.57351,1.7334,-0.3113,-0.52906
train6490,-2.579,-2.4487,1.8115,-1.1077,-2.2691,3.453,0.39518,1.9377,-0.15024,-1.5735
train6491,-1.878,-2.8685,2.7011,-1.2863,-2.5641,3.4687,0.31095,1.9084,-0.51385,-1.2809
train6492,-1.8438,-2.8672,2.6487,-1.2637,-2.914,3.5873,0.35993,1.8368,-0.54433,-0.82943
train6493,-1.8797,-2.7487,2.5275,-1.2231,-3.1086,3.6074,0.47398,1.7468,-0.56699,-0.55191
train6494,-1.8813,-2.783,2.5176,-1.2617,-3.1519,3.6501,0.46215,1.7421,-0.59663,-0.52188
train6495,-2.3657,-2.5519,2.1163,-1.1279,-2.3028,3.4498,0.35201,1.974,-0.24357,-1.5539
train6496,-1.8918,-2.7265,2.5054,-1.2285,-3.1207,3.6135,0.48766,1.7302,-0.55436,-0.54234
train6497,-2.0272,-2.733,2.3343,-1.1784,-3.071,3.5881,0.45273,1.7901,-0.46894,-0.59422
train6498,-1.9897,-2.7494,2.5207,-1.2224,-2.803,3.6193,0.36057,1.8612,-0.44933,-0.93706
train6499,-1.8614,-2.8558,2.6421,-1.2823,-2.9144,3.6142,0.36663,1.8428,-0.58677,-0.83601
train6500,-2.0895,-2.6455,2.2723,-1.134,-2.9504,3.6799,0.41757,1.8175,-0.41381,-0.73029
train6501,-2.5995,-2.3096,1.6767,-0.96252,-2.6031,3.5373,0.49904,1.8208,-0.11423,-1.1366
train6502,-1.6789,-2.9791,2.8539,-1.3806,-2.9238,3.5355,0.35705,1.7908,-0.65139,-0.8201
train6503,-2.1461,-2.5038,2.2624,-1.0033,-2.9874,3.7096,0.49964,1.8096,-0.40161,-0.69114
train6504,-2.1565,-2.6048,2.1742,-1.0863,-3.0497,3.7088,0.46787,1.7687,-0.39736,-0.60979
train6505,-1.8743,-2.7896,2.6424,-1.2649,-2.8098,3.5626,0.37523,1.8428,-0.5522,-0.96362
train6506,-1.7652,-2.9299,2.8268,-1.3078,-2.7973,3.5156,0.35722,1.8454,-0.57642,-0.96867
train6507,-1.7869,-2.901,2.7125,-1.287,-2.9059,3.603,0.34562,1.8487,-0.60086,-0.84486
train6508,-1.9223,-2.7663,2.61,-1.2193,-2.869,3.566,0.41337,1.8397,-0.51293,-0.87584
train6509,-1.7876,-2.8896,2.7241,-1.325,-2.8732,3.5569,0.35582,1.8327,-0.60443,-0.89041
train6510,-2.373,-2.6128,2.0512,-1.1752,-2.5494,3.5185,0.39561,1.9035,-0.31004,-1.2646
train6511,-1.845,-2.8545,2.6738,-1.2644,-2.9212,3.5994,0.37216,1.8383,-0.55852,-0.82284
train6512,-2.1837,-2.7912,2.4203,-1.252,-2.2382,3.4139,0.26004,1.9786,-0.31244,-1.6748
train6513,-1.9495,-2.7749,2.5714,-1.2315,-2.7614,3.5678,0.36879,1.8527,-0.46532,-0.99819
train6514,-1.9645,-2.7731,2.5956,-1.2441,-2.6659,3.5026,0.35029,1.8831,-0.44986,-1.1338
train6515,-1.8193,-2.9463,2.7584,-1.3279,-2.6872,3.5264,0.28557,1.9003,-0.56457,-1.1298
train6516,-2.0261,-2.7827,2.5578,-1.2473,-2.5448,3.4637,0.33214,1.9301,-0.44336,-1.2943
train6517,-1.8876,-2.8259,2.6109,-1.2467,-2.9044,3.5895,0.37774,1.8387,-0.53236,-0.83949
train6518,-2.3805,-2.4988,1.935,-1.0642,-2.7524,3.6129,0.45127,1.8342,-0.30006,-0.99524
train6519,-2.4887,-2.4777,1.8363,-1.0709,-2.6316,3.56,0.45786,1.8557,-0.24353,-1.142
train6520,-2.52,-2.3896,1.7826,-1.0138,-2.6089,3.5709,0.44938,1.8705,-0.18504,-1.1313
train6521,-2.556,-2.4619,1.8099,-1.0766,-2.3462,3.4771,0.39575,1.9393,-0.17328,-1.4896
train6522,-2.337,-2.6662,2.2005,-1.1911,-2.2555,3.4403,0.30407,1.9966,-0.26725,-1.6308
train6523,-1.8553,-2.8329,2.6766,-1.2603,-2.9323,3.5885,0.40402,1.8236,-0.57166,-0.79905
train6524,-1.9504,-2.8625,2.5929,-1.3049,-2.7484,3.5897,0.31197,1.8682,-0.50411,-1.0605
train6525,-2.129,-2.7484,2.3852,-1.2251,-2.6357,3.5611,0.35106,1.9082,-0.42123,-1.1651
train6526,-2.2467,-2.5305,2.095,-1.0797,-3.0345,3.6402,0.51762,1.7719,-0.36858,-0.62276
train6527,-2.0877,-2.8089,2.4604,-1.2565,-2.669,3.5664,0.32697,1.9256,-0.48428,-1.1728
train6528,-2.0003,-2.7562,2.4868,-1.2037,-2.8281,3.6671,0.35786,1.8837,-0.52551,-0.93822
train6529,-1.8798,-2.7509,2.549,-1.2802,-3.0871,3.5814,0.48018,1.7568,-0.61408,-0.59461
train6530,-1.8068,-2.7944,2.6321,-1.2513,-3.0788,3.6134,0.44663,1.7573,-0.59931,-0.61045
train6531,-2.4271,-2.421,1.8813,-1.0124,-2.827,3.6673,0.47044,1.837,-0.24681,-0.85368
train6532,-1.8637,-2.736,2.5227,-1.2364,-3.2359,3.6654,0.49305,1.699,-0.594,-0.39834
train6533,-1.8878,-2.8094,2.6173,-1.2774,-2.9605,3.6123,0.40223,1.8205,-0.58074,-0.78125
train6534,-1.9393,-2.7669,2.4818,-1.2046,-3.042,3.5928,0.43207,1.7904,-0.5111,-0.65679
train6535,-2.1075,-2.6024,2.2117,-1.095,-3.116,3.6533,0.49988,1.77,-0.45478,-0.53059
train6536,-1.8297,-2.8735,2.6978,-1.2958,-2.8323,3.5686,0.36098,1.8352,-0.5588,-0.92326
train6537,-2.5512,-2.4484,1.8264,-1.0855,-2.3066,3.4485,0.39406,1.9565,-0.15875,-1.5273
train6538,-2.0448,-2.7184,2.3823,-1.1743,-2.8709,3.5275,0.4161,1.8581,-0.43158,-0.86451
train6539,-2.0131,-2.706,2.3311,-1.2023,-3.1464,3.7143,0.46008,1.7727,-0.55317,-0.49451
train6540,-2.0437,-2.7046,2.4084,-1.1843,-2.916,3.7047,0.39411,1.8495,-0.51303,-0.80299
train6541,-2.0483,-2.7275,2.4623,-1.229,-2.6487,3.5473,0.36047,1.8845,-0.44792,-1.155
train6542,-2.3188,-2.6673,2.0903,-1.2,-2.5004,3.5272,0.32295,1.9526,-0.29048,-1.2996
train6543,-1.8981,-2.7973,2.6155,-1.2533,-2.8975,3.5846,0.39708,1.8348,-0.55194,-0.84917
train6544,-2.4015,-2.4874,1.9705,-1.1396,-2.589,3.5691,0.41043,1.9065,-0.30067,-1.1818
train6545,-2.0242,-2.7637,2.4408,-1.219,-2.7745,3.5851,0.38803,1.8504,-0.48416,-0.98714
train6546,-2.241,-2.5634,2.0738,-1.0977,-2.9665,3.7157,0.4695,1.8028,-0.3993,-0.72175
train6547,-1.7507,-2.9298,2.8011,-1.3143,-2.856,3.574,0.35625,1.8292,-0.61219,-0.89871
train6548,-2.3626,-2.5127,2.0143,-1.072,-2.7949,3.5974,0.47829,1.8267,-0.30968,-0.94355
train6549,-1.8542,-2.8533,2.7048,-1.2775,-2.8129,3.5353,0.38026,1.844,-0.53681,-0.94337
train6550,-1.9008,-2.7041,2.435,-1.2297,-3.3347,3.6416,0.53659,1.6749,-0.59429,-0.26436
train6551,-1.8964,-2.775,2.5977,-1.2349,-2.9786,3.618,0.41643,1.8076,-0.5449,-0.74587
train6552,-1.8594,-2.8188,2.6672,-1.2679,-2.7937,3.4845,0.39097,1.8471,-0.52668,-0.95526
train6553,-2.1743,-2.5755,2.0694,-1.0958,-3.016,3.5777,0.49582,1.7084,-0.33017,-0.62997
train6554,-1.9207,-2.785,2.5761,-1.2378,-2.9152,3.5948,0.40342,1.8242,-0.51801,-0.80956
train6555,-1.9493,-2.907,2.6641,-1.2891,-2.4232,3.4551,0.24417,1.9605,-0.44919,-1.4555
train6556,-1.8574,-2.8339,2.6815,-1.2903,-2.815,3.6316,0.33346,1.8515,-0.54233,-0.93912
train6557,-1.9824,-2.8277,2.6199,-1.2757,-2.4542,3.4485,0.29257,1.9418,-0.44447,-1.4084
train6558,-2.0132,-2.8654,2.6282,-1.2591,-2.2874,3.4092,0.24784,1.9936,-0.41227,-1.6178
train6559,-1.9847,-2.7354,2.3989,-1.2146,-3.1028,3.5785,0.46656,1.7776,-0.52202,-0.57429
train6560,-2.404,-2.4906,1.9028,-1.0916,-2.6657,3.603,0.43679,1.8513,-0.29297,-1.0951
train6561,-2.3609,-2.583,2.0687,-1.1432,-2.5517,3.5905,0.35944,1.9396,-0.30981,-1.2541
train6562,-1.9594,-2.8783,2.5997,-1.3082,-2.7304,3.5578,0.31559,1.9052,-0.5321,-1.0922
train6563,-2.2337,-2.6434,2.2549,-1.1951,-2.4395,3.481,0.3318,1.9519,-0.31424,-1.3924
train6564,-1.8697,-2.9416,2.6952,-1.3396,-2.7494,3.5696,0.28922,1.8842,-0.56604,-1.0721
train6565,-2.2765,-2.514,2.0022,-1.078,-2.9566,3.5906,0.49466,1.7802,-0.31473,-0.69918
train6566,-2.0433,-2.6605,2.325,-1.1536,-3.0793,3.6952,0.47119,1.7761,-0.4837,-0.58097
train6567,-2.499,-2.5234,1.853,-1.1063,-2.5611,3.5318,0.41601,1.8781,-0.22646,-1.24
train6568,-1.9291,-2.7914,2.5622,-1.2524,-2.8946,3.5716,0.39615,1.8218,-0.50286,-0.83985
train6569,-1.9803,-2.6231,2.3274,-1.1795,-3.2429,3.6417,0.55287,1.7116,-0.57358,-0.38299
train6570,-1.8717,-2.7443,2.6064,-1.2071,-3.027,3.5938,0.44788,1.8054,-0.56201,-0.66851
train6571,-1.9424,-2.7925,2.6002,-1.2296,-2.6506,3.5495,0.32381,1.8999,-0.44864,-1.1364
train6572,-2.4863,-2.5607,1.9348,-1.1345,-2.4582,3.5075,0.38547,1.928,-0.22854,-1.3814
train6573,-1.7948,-2.918,2.7616,-1.3172,-2.9249,3.5365,0.38615,1.804,-0.57575,-0.81528
train6574,-1.994,-2.9,2.6305,-1.3324,-2.5279,3.5293,0.26551,1.9507,-0.51302,-1.3636
train6575,-2.0985,-2.8143,2.5363,-1.2302,-2.2094,3.4102,0.2551,2.0043,-0.35793,-1.7068
train6576,-1.6851,-2.9949,2.8814,-1.3536,-2.8716,3.5162,0.35543,1.8199,-0.63899,-0.87119
train6577,-2.1062,-2.6028,2.1987,-1.1254,-3.1598,3.6131,0.53748,1.7314,-0.46133,-0.47709
train6578,-1.8117,-2.8745,2.6836,-1.2797,-2.9086,3.5991,0.3582,1.8359,-0.57913,-0.83783
train6579,-2.2154,-2.7309,2.3065,-1.2341,-2.3025,3.4644,0.27221,1.9945,-0.33344,-1.5749
train6580,-1.8876,-2.8095,2.6435,-1.2247,-2.8315,3.6164,0.35432,1.8493,-0.50404,-0.92804
train6581,-2.0497,-2.7729,2.5291,-1.2205,-2.3948,3.4501,0.29605,1.9595,-0.38111,-1.457
train6582,-2.2026,-2.559,2.1629,-1.0971,-2.8864,3.6495,0.4441,1.8338,-0.36796,-0.79989
train6583,-2.6179,-2.4461,1.7196,-1.0655,-2.4068,3.523,0.40634,1.9201,-0.1465,-1.4055
train6584,-2.1998,-2.5305,2.0395,-1.0832,-3.1573,3.6426,0.53669,1.7212,-0.39624,-0.44871
train6585,-1.8927,-2.774,2.6276,-1.2292,-2.8839,3.6052,0.39118,1.8493,-0.53828,-0.86182
train6586,-1.8993,-2.9607,2.6673,-1.3482,-2.6664,3.5468,0.27227,1.9135,-0.54951,-1.1692
train6587,-1.781,-2.9079,2.7729,-1.301,-2.8946,3.5699,0.38171,1.8227,-0.60708,-0.84842
train6588,-1.8053,-2.9026,2.7427,-1.3075,-2.9474,3.6009,0.37966,1.8224,-0.62057,-0.79669
train6589,-2.1872,-2.6027,2.2352,-1.1312,-2.9239,3.6185,0.46914,1.7991,-0.35777,-0.76733
train6590,-1.9252,-2.8804,2.604,-1.2791,-2.8178,3.6523,0.30897,1.9012,-0.58105,-0.9854
train6591,-2.4741,-2.3905,1.8327,-1.0085,-2.8462,3.5757,0.55158,1.7693,-0.24472,-0.85419
train6592,-1.8484,-2.7542,2.6747,-1.1944,-2.8643,3.6249,0.40087,1.836,-0.55297,-0.88195
train6593,-2.1125,-2.648,2.2965,-1.1224,-2.9503,3.621,0.46152,1.7921,-0.42125,-0.76494
train6594,-2.3833,-2.391,1.81,-0.96141,-3.1826,3.6761,0.60614,1.6806,-0.30041,-0.40087
train6595,-1.7201,-2.9157,2.7727,-1.3617,-3.0584,3.6705,0.35442,1.7623,-0.63103,-0.64724
train6596,-2.1991,-2.7288,2.2967,-1.217,-2.5726,3.5273,0.34803,1.9263,-0.39289,-1.2613
train6597,-1.8775,-2.7724,2.511,-1.2345,-3.1161,3.5913,0.46423,1.7399,-0.5538,-0.5391
train6598,-1.8502,-2.8788,2.6699,-1.2998,-2.923,3.5819,0.37608,1.8155,-0.56316,-0.82256
train6599,-2.3616,-2.5136,2.0603,-1.0899,-2.4177,3.4757,0.37398,1.9448,-0.22838,-1.3892
train6600,-1.8916,-2.8001,2.6087,-1.2506,-2.9006,3.5981,0.38485,1.8446,-0.55732,-0.85492
train6601,-2.0551,-2.7305,2.4443,-1.2048,-2.6621,3.5285,0.36053,1.9027,-0.42188,-1.1172
train6602,-1.861,-2.8944,2.6811,-1.3172,-2.8051,3.5584,0.32998,1.8573,-0.56969,-0.98509
train6603,-2.2047,-2.7286,2.3827,-1.1989,-2.1897,3.4075,0.27613,2.0099,-0.30075,-1.7099
train6604,-2.0129,-2.7698,2.5324,-1.2477,-2.7158,3.4834,0.40534,1.85,-0.4468,-1.0532
train6605,-1.8633,-2.8382,2.678,-1.2892,-2.904,3.5422,0.39895,1.8126,-0.54035,-0.83805
train6606,-2.2634,-2.6465,2.1885,-1.1529,-2.5945,3.5446,0.39608,1.8923,-0.34082,-1.2052
train6607,-1.8107,-2.9808,2.7084,-1.3202,-2.8478,3.5857,0.2958,1.8713,-0.57823,-0.93236
train6608,-2.0274,-2.6426,2.3675,-1.1307,-2.9667,3.6757,0.44183,1.8115,-0.49219,-0.72231
train6609,-2.3264,-2.7002,2.1729,-1.1904,-2.2571,3.3861,0.33139,1.9548,-0.23136,-1.6108
train6610,-1.9675,-2.8438,2.6351,-1.2449,-2.3736,3.4401,0.26556,1.9746,-0.43264,-1.5007
train6611,-1.8945,-2.9242,2.7088,-1.3166,-2.5512,3.5051,0.2558,1.9295,-0.49892,-1.3061
