SampleID,Kendall tau,Kendall tau p
train3448,0.0412655761,0.0102000625
train8635,-0.0716184775,2.4660950963136308e-21
train12172,0.1569436306,4.0572648762191304e-08
train8707,-0.4985794682,1.7141826544284895e-113
train5690,0.0112390524,0.3427170441
train4816,-0.2612293545,1.8144793522460512e-68
train2470,-0.3985908743,0
train53,0.0860468185,0.0030600695
train10421,-0.4942385382,0
train1225,-0.0117718487,0.4844883677
train14449,-0.1185818469,2.238056050856791e-21
train4026,0.3683465521,1.6162886173336922e-71
train7754,0.5413768702,0
train3095,-0.1314310784,6.501663058938102e-09
train11827,-0.0007726429,0.929651647
train6426,0.1887324293,1.3807818500937997e-116
train3901,-0.0064815741,0.7873918773
train8864,0.0065362857,0.7662346266
train2031,0.1048110609,5.2347799156680204e-22
train11824,0.0282653223,0.0448596049
train6151,0.0182554946,0.5145531403
train10312,0.0143484627,0.1631421683
train14729,0.0142303997,0.2517035136
train15622,-0.0793785284,1.3663329491491219e-18
train1740,0.4380288247,1.9351438746350339e-282
train6206,-0.4836097114,1.5677014891026831e-147
train9297,0.0072837281,0.5984412319
train9710,0.0037228089,0.7539099808
train13716,0.0435243692,2.6876112490712608e-05
train9412,-0.0020518119,0.8369254104
train3829,0.3865638359,1.0229426918129973e-69
train8947,0.0059421546,0.5025895249
train10017,0.034285489,0.0001435099
train10335,0.7589462807,0
train2492,0.2107094997,1.3451631457035235e-79
train12984,-0.4318992024,3.5346944590827701e-66
train13681,0.4805884038,3.0514084225303366e-272
train867,0.2907112824,9.8584871220660704e-54
train910,0.1513463811,5.7239617582788382e-08
train12063,-0.0405156149,0.0203319579
train4478,0.0121762259,0.3701652633
train5178,0.3847664506,6.7318331474193682e-129
train6034,0.7205284944,0
train5596,0.0048945199,0.7405892696
train15958,0.0732341221,6.5672249407147533e-06
train11535,-0.0071008541,0.5023893945
train9837,0.1616855646,3.1550083216229234e-18
train13399,0.0369914292,0.0262890035
train4258,0.2910231263,1.1750645065679131e-284
train5270,-0.0133655242,0.466289116
train15977,0.0780155146,1.5121123282255495e-07
train5547,0.0027890023,0.7522128311
train8611,-0.0079913239,0.4476121195
train7879,0.6970891496,6.537747811232248e-138
train1865,-0.6675679787,2.0249965529098379e-138
train6488,-0.5781227301,0
train9700,0.2387197746,1.0869860200157763e-27
train9916,0.6427908748,0
train6726,0.4965193281,1.7545878948952138e-90
train15788,0.0519850127,3.9898892118830739e-07
train11136,-0.4521610838,3.0876964584579722e-180
train2306,0.016044895,0.2120638658
train1924,0.0645968171,0.002728966
train5902,-0.0054085763,0.6889397599
train6505,0.2137928642,2.6624069097734954e-69
train2592,0.0710918864,2.6306921823711388e-09
train11766,-0.0060741364,0.7760842351
train1961,0.3464279078,2.3446637932332767e-67
train5287,0.0021494063,0.7781103829
train13165,0.3234533656,2.0144254415971648e-33
train14922,-0.6381458668,0
train13361,-0.0136070395,0.3867167154
train4451,-0.043934711,1.3170455723960097e-08
train9382,0.6909731598,6.0878588968315618e-169
train1922,0.0450869598,0.0064298362
train12636,-0.2211518764,1.191057245299058e-64
train141,-0.1512107517,2.1690103920544003e-10
train5214,0.0769305278,0.0008513453
train15879,0.0216329041,0.4669724967
train4702,0.109636832,5.1190657328968257e-05
train7120,-0.3705556703,1.4596756629360787e-290
train14143,0.0170275177,0.1574552882
train11717,-0.0060981254,0.517027065
train938,0.1650772354,2.4985676706999392e-37
train9835,0.0043686935,0.6035911539
train11093,0.4425231517,4.9743142310604277e-306
train15191,-0.3386065317,0
train4710,-0.0151876464,0.0634299414
train5839,-0.6791388794,6.4750014150205457e-206
train8094,0.8044407022,0
train4803,-0.0261355196,0.1339443349
train8873,-0.3532942965,1.3412029574419241e-144
train13513,-0.0002671214,0.9882083531
train10515,-0.0550540009,1.4951751301426561e-07
train3457,0.0340515641,0.0992728841
train8135,-0.2191984492,8.0258428748246288e-172
train6193,-0.0084867382,0.7678870804
train4894,-0.5229453426,2.2836964487386514e-215
train9745,-0.0006096126,0.9658942137
train13476,0.3870639381,9.6942623837512967e-222
train2163,0.5366553455,9.5134797393641948e-88
train2725,-0.136249502,2.4066764386701296e-27
train159,0.066738563,6.6933200722193406e-18
train4093,0.2204056219,1.2551698847801182e-145
train5212,-0.0058478043,0.5155236084
train891,0.0521187584,0.0144651383
train13511,-0.0792950692,1.5006694064294577e-16
train6344,-0.007521707,0.6764008761
train10297,-0.5675949771,0
train12382,-0.1940564261,8.0352641620715081e-30
train3911,-0.2211550446,7.4692270303813684e-05
train9672,0.4444238985,6.9897831732368955e-51
train11482,0.1537073826,4.1166079990792858e-68
train4133,-0.034110445,0.2265880393
train15370,0.1334976813,1.1582583153949401e-07
train4924,0.2601124009,7.1460585758771833e-162
train14656,0.2215118821,2.3475767761503581e-155
train15479,0.3870589937,1.2859340360856817e-146
train2678,-0.2531410308,7.0617859627651034e-23
train848,0.0210302731,0.1116242966
train9197,-0.2036116544,1.5901083622335444e-129
train8496,-0.0830403734,1.1350807320238265e-06
train2662,0.0065006257,0.4465947194
train15390,-0.0025118599,0.8277120869
train6544,0.1806740176,1.9051692776908117e-23
train8249,-0.3077463135,2.7178579484572452e-162
train5329,-0.0758626525,2.0355523414448309e-14
train7205,0.0062514158,0.5609067195
train3844,0.0195409303,0.4955800753
train4978,-0.2246200813,1.0653593369728654e-60
train2169,-0.0244199448,0.2040054116
train9592,0.0217552139,0.1252208971
train13304,-0.004936295,0.6049986184
train1054,-0.0065987132,0.8323280992
train7033,-0.537822501,7.7250781121607846e-88
train14994,-0.0728021761,5.2164186282771966e-06
train3662,0.0059999661,0.5860354964
train13983,-0.032868852,0.0548598062
train8256,-0.1218520829,3.661325410011814e-34
train6676,0.6075837743,1.0578984007226732e-104
train559,-0.0400374552,0.1645976899
train13031,0.2324401301,3.1221255314659503e-100
train10386,0.0093904124,0.4769481701
train11364,-0.8185270259,0
train5286,-0.6036897227,0
train15910,-0.0157263268,0.0766881887
train4477,0.1853689029,9.3930146279103133e-11
train4171,-0.2667291926,2.5074204018805864e-190
train9318,-0.5651032333,0
train9472,0.6689501119,1.4631254458111292e-152
train15637,-0.0790033797,3.0395727732289393e-05
train6276,0.1016146023,0.0002122853
train7885,0.0864080651,5.6399427776135498e-05
train3105,-0.0420102386,0.0002709925
train7324,0.0659040847,0.0002759176
train7801,-0.0078128966,0.3459475606
train10764,-0.2981585932,4.4432606286720546e-260
train8499,-0.1763780432,6.1921819805879334e-33
train4836,-0.2938973816,6.6950305175700439e-175
train13141,-0.4590007764,4.8947853683677455e-141
train10753,0.5474417897,3.2133598849226414e-229
train13501,-0.1236266504,3.8752857723512146e-32
train9001,-0.6333269904,0
train1317,-0.2807360458,4.3455785341128528e-22
train2809,0.0724637491,0.0005603006
train12707,0.0040688304,0.6311942615
train11498,0.3459721292,7.115145216101239e-39
train4823,-0.4689827204,2.0162500573604121e-203
train6985,-0.4850822267,1.6376173963109524e-289
train10102,-0.615837443,0
train3053,0.3358041206,4.6103937170793872e-33
train15192,-0.2475777097,9.5405945958170016e-76
train10835,0.3129180942,4.4881163072266335e-124
train6929,0.1062880657,1.5632879831869467e-38
train11915,-0.3740039967,0
train11555,-0.4666738625,0
train3815,-0.7449372484,0
train15963,0.0582759347,0.0262400369
train11830,-0.0465345679,0.010983358
train15793,0.2316764099,1.5703705029956021e-76
train10727,0.0290450185,0.0208367763
train14530,-0.0265948636,0.2449451045
train4670,0.1013017212,4.2303180921697748e-25
train7888,-0.308561793,4.1211458678209912e-79
train2536,-0.1850772921,6.6028151426644065e-74
train14732,0.0256911755,0.1527847918
train5502,0.5084675457,0
train2222,0.1106853374,5.0169423168139893e-30
train13848,0.0690549112,0.0092964225
train7049,0.0588002561,0.0002158603
train13261,-0.0206164261,0.2886109993
train13472,0.2899594687,1.066651653768498e-95
train13321,0.0212833624,0.0312916534
train15220,-0.109140189,6.9053196910262554e-21
train14491,0.5328177645,1.1764818181341202e-107
train7474,-0.0337672851,0.0729264087
train13811,-0.1468627676,8.0417180819692812e-44
train5239,0.2220810531,2.2217549517523984e-35
train6083,0.1966080718,3.3405923103745228e-11
train14701,-0.1274742841,2.0787962122714871e-31
train453,0.0094158502,0.7417200787
train11342,0.0084938504,0.3855420367
train14440,-0.0855548145,2.9001843017797004e-05
train11372,-0.0042517,0.8305058689
train13338,-0.3186965782,6.4928317209568955e-63
train7931,-0.0272750129,0.2064686993
train11670,0.074305828,5.8913828093914852e-18
train15455,0.001031619,0.9585604517
train365,0.2479741449,4.2719063600095355e-204
train5931,-0.5828960119,0
train7097,-0.1134616973,8.4906123239005041e-12
train14225,-0.2028197344,4.7407271714735189e-110
train5924,0.049721542,0.059085496
train4615,0.1838009763,2.7409096001783137e-11
train10647,-0.0963909082,3.4216422946959922e-07
train13993,-0.0850472206,1.3881293612830576e-13
train11183,-0.2973123491,2.8783214941312851e-266
train6972,-0.4912447406,0
train13054,-0.0031261247,0.7137069619
train14161,0.0128208436,0.2562168907
train7080,0.2976080937,2.5472388277922296e-171
train898,0.1217440217,7.2018107063462145e-12
train8956,0.4965507391,1.753124927396082e-108
train9673,0.3436063267,0
train2486,0.0737424295,0.0037275719
train189,-0.3036905934,1.9369312064922631e-148
train3233,0.1547488832,1.0855209789380786e-31
train15355,0.4617866258,4.7243178484400336e-223
train6073,0.0709609311,0.005921299
train8010,-0.2201886876,9.5017243900552804e-76
train7812,-0.4945302338,6.5222908897619268e-101
train8582,0.0218154065,0.013156002
train16101,-0.0306084308,0.3934164487
train11346,0.004973799,0.5180511959
train15745,-0.6782448282,1.7335755723902522e-287
train10771,0.0059347618,0.8290189702
train4038,-0.3570892029,1.3577186405466326e-34
train15874,-0.010352411,0.3462844004
train174,-0.0037037326,0.8821098226
train12927,0.0479584922,0.0076081208
train12932,-0.6141023661,0
train10936,0.3834376469,5.9487608558176262e-158
train12655,-0.3730023209,4.7547679703104249e-51
train15642,0.0052841596,0.5124788509
train14546,0.2307520143,3.8051746092286188e-184
train5815,0.4961550279,8.0715989820723829e-145
train13012,-0.1481946588,2.0899309078208113e-27
train1505,-0.2625954992,8.5211021352231908e-55
train10419,-0.354685772,2.3295329404335132e-165
train1121,-0.011907811,0.2201365552
train2284,-0.0652912035,1.279667558164598e-17
train10200,0.0089036488,0.2767399437
train1205,-0.011616361,0.1673809819
train4568,-0.1042420466,1.4796554986402358e-07
train487,-0.2116097608,9.2307791431265519e-38
train9753,0.0109345326,0.2981015807
train3119,-0.0073054681,0.4752734738
train12284,0.0054186956,0.4777864615
train3059,0.3818635735,9.3935985372419739e-204
train3334,0.3031232313,3.0177061137027614e-93
train2046,0.0556034638,0.011891758
train14902,-0.2445972541,3.6245058261704511e-70
train2834,0.0065909923,0.8195345265
train8534,0.0086870195,0.6589179269
train5150,-0.02593763,0.3747322594
train537,0.03359356,0.000148924
train1421,-0.0101377243,0.6199584949
train5121,-0.4683667793,9.5844821420372127e-154
train11619,-0.3309708429,1.2309890718750891e-113
train4590,-0.0017234261,0.9286579665
train3096,-0.1687127999,5.6603056199256063e-73
train10900,0.4102667918,0
train7803,-0.0111542711,0.3153333889
train6671,0.0087516509,0.5971848706
train9360,-0.1782166173,7.376915481064319e-17
train1936,-0.389353759,6.9459958610246223e-206
train4003,0.1296052561,8.1626580449937031e-06
train1357,-0.1438600717,1.6578277235159587e-44
train15020,0.2331089974,5.1656964238288182e-30
train4517,-0.1952948629,1.0045685477016353e-52
train7133,0.5548065429,0
train5975,0.0084559857,0.6022255515
train9118,-0.0008920829,0.9731958472
train12948,0.005516167,0.6323864154
train3968,0.0165996313,0.4541957499
train1221,0.1946908471,1.6618031003720729e-18
train11793,0.0208750427,0.1219671674
train10490,0.0046730762,0.5946833008
train12912,-0.0772511986,0.0005978358
train10511,0.0096882186,0.5996680376
train5646,0.7084805335,1.0099338801329522e-137
train280,-0.0116211925,0.5265965538
train7045,0.0678839145,2.4096262787809037e-07
train102,0.101026964,9.8625189054586468e-10
train7523,0.0458450384,0.0172334506
train13424,-0.1341313829,7.24663430850502e-38
train4225,0.0329911623,0.0698001112
train7773,0.022461163,0.0746965917
train1082,-0.0028686991,0.9075388839
train8948,0.2584305983,7.1087359279385511e-175
train3075,-0.6493347896,0
train2893,-0.3570856037,1.0691103278237606e-61
train10603,-0.5087577143,2.7033053719340815e-105
train12844,0.6855367046,1.2654987191164099e-208
train9689,0.3555595881,1.3053573081048199e-200
train3619,0.1134300296,2.9655134542575136e-08
train15411,-0.6162496707,0
train15471,0.0788216899,0.0032029418
train4000,0.2506436832,1.5256981475174265e-38
train14947,0.0091929415,0.2411405851
train4677,0.2408728512,6.3593993473512331e-49
train3479,0.4125799747,3.0865342807699311e-76
train12649,-0.0157131836,0.1397967005
train9387,-0.2524309473,3.8024170441943809e-20
train241,-0.0704534507,1.6488039599175513e-11
train6848,0.2360243139,1.4282712389251351e-154
train5328,-0.0309558012,0.0114097535
train346,-0.3896845897,6.8137186592099727e-233
train1294,0.0013702527,0.9550665206
train862,-0.1328157262,3.2563992938388597e-26
train3234,0.3016506875,1.9565794239430291e-45
train9048,0.0126216141,0.2383718387
train607,0.6555596289,0
train11154,0.0726483268,0.0007090312
train13356,-0.00081312,0.9150800498
train2677,0.0712293982,0.0002663105
train11571,-0.8418293355,8.8469295683128702e-242
train10006,-0.7478215772,0
train15702,-0.0064429701,0.7654958619
train192,-0.0380654803,0.1901374385
train11598,0.6405554606,0
train11273,-0.2711960942,2.6820765630264505e-36
train15959,0.0045837456,0.8147309473
train626,0.0455926835,0.1165895047
train8233,-0.3316472673,4.1594742331424603e-252
train15847,-0.010406593,0.2762249268
train123,0.2595939237,4.1935123494852336e-56
train13543,-0.0417809786,0.1277716049
train8394,-0.1808412012,1.4798955537396263e-14
train15997,-0.5166000745,2.4106873343342171e-73
train2957,0.3609887676,1.4735515628771471e-37
train783,-0.0030899398,0.7107594947
train15940,0.2592279033,1.2914914553853278e-104
train8164,0.088923954,1.2271232335069223e-08
train187,0.5178151054,0
train5369,0.0210265748,0.3625198181
train10081,-0.7105030008,0
train12989,-0.0075704594,0.6157350286
train4085,0.0218424984,0.0046528828
train16060,-0.0512082302,0.0763040126
train2118,0.6801355533,1.4387117705223854e-253
train15747,0.3856208276,5.1776257336638566e-58
train14553,-0.4476652118,9.3815788544351543e-114
train1203,0.0017191662,0.840722954
train14924,0.0013314655,0.9187380478
train4745,-0.1113623044,6.3126796345560447e-13
train4628,-0.686127004,0
train1001,-0.101945246,0.0001878555
train490,-0.0143333515,0.2192886692
train6975,0.2920479008,1.2888722909021001e-88
train5712,0.2346929033,2.7098673244252095e-160
train7379,0.278097698,1.2276188700376653e-281
train757,-0.1105765405,7.209112929757167e-29
train6984,0.5131267502,4.276479780545819e-67
train4140,0.010022108,0.1936757338
train11781,-0.0793974757,6.0799992413973054e-05
train15624,0.5314599382,1.2256471259927458e-138
train11799,-0.0044982511,0.7928034188
train8599,-0.0496744337,0.0030632752
train13010,-0.0026165928,0.9261628991
train1394,-0.1429265438,8.4772789953710342e-07
train2734,-0.1025879211,5.1776618945212843e-11
train7739,0.2901147017,4.2205503312483778e-87
train4584,0.744430943,4.5866140024422598e-277
train10761,-0.0158822565,0.326753264
train6616,-0.2178671231,5.0321345875648746e-22
train9530,-0.3511957592,3.2828357943449903e-49
train1172,0.6821780221,0
train8275,-0.0100634264,0.4254654381
train6977,0.1027696487,1.0009216710074792e-12
train12559,-0.0052068555,0.7074672458
train6604,-0.2768360314,2.436261219623891e-69
train10891,0.0043763295,0.8073729348
train12494,-0.0837935584,0.0002509791
train11708,-0.4081294056,0
train4387,0.0195062536,0.0342330137
train7318,0.0003578422,0.9838538999
train5698,0.0025297923,0.7617138139
train15371,-0.1263757385,1.8348037020197823e-19
train9114,-0.0038475931,0.6563900804
train5362,-0.1246298313,3.902245617312595e-53
train15972,0.1580202107,3.7438040505921078e-15
train11578,-0.007790545,0.6631259001
train11858,0.3193180616,1.2988357939926987e-305
train10486,-0.4630142686,2.8679094616130565e-227
train15957,0.5047291568,0
train7576,0.1984020107,8.3962098454888437e-71
train9770,-0.2210077058,9.6589650802600325e-158
train12402,0.3491781441,3.8231819193806153e-233
train1528,0.6930998009,3.7544218895086255e-210
train12293,0.3323286237,6.9185982758831362e-61
train9605,0.7313984975,0
train3926,0.521276311,3.6194710177012418e-185
train15261,0.0097720986,0.4266171169
train9294,0.5174241355,1.6223932570456046e-131
train11305,-0.0079698142,0.6999136507
train5,0.1508721517,2.4329856251927746e-08
train6967,0.4911764961,7.6679392408547542e-214
train7297,0.0284936843,0.0073269513
train13546,-0.2329155232,1.3977490831151594e-138
train11135,-0.0117104783,0.3584163517
train13035,0.1997402378,4.7753383543745502e-39
train1752,0.1492988345,1.1881261873478109e-14
train12545,-0.2732156862,6.5226875085460973e-59
train13296,-0.0053098672,0.5496119926
