SampleID,Moment 5 A,Moment 5 B,Moment 5 diff,Moment 5 ratio
train5882,-854.2250803283,-23.4953028204,-830.7297775079,36.3572705088
train5532,151.2203276066,22.1869349848,129.0333926217,6.8157376271
train13502,-2.6658308133,-3.5863249995,0.9204941862,0.7433321893
train6246,6.577631343,-0.3171987381,6.8948300812,-20.7366251895
train1902,-11.7010213612,35.3056035832,-47.0066249444,-0.3314210826
train14957,0.8819375976,-69.6589284164,70.540866014,-0.0126607977
train16018,-3.9901764742,-18.1380770802,14.1479006059,0.2199889468
train8371,0.500908434,-9.2444980925,9.7454065266,-0.0541844921
train1822,7.3495663046,16.2098905842,-8.8603242796,0.4534001181
train802,4.6261023462,-0.3113654863,4.9374678325,-14.8574667061
train7693,0.2701998066,0.3184806268,-0.0482808202,0.8484026464
train11397,-190.1540512355,0.0318404798,-190.1858917153,-5972.084991093
train2837,2.5480996349,292.2163044607,-289.6682048258,0.0087199092
train1245,0.7950285393,32.5109224552,-31.7158939159,0.0244541981
train8330,3.5052530264,1.1701640771,2.3350889493,2.995522675
train13750,-10.9589059039,-8.121445883,-2.8374600209,1.3493786774
train7850,-4.4562466068,-10.6303067131,6.1740601063,0.4192020726
train15123,4.5607013515,-2.1383201307,6.6990214822,-2.1328431071
train11630,-65.9204588782,-17.0263157773,-48.8941431009,3.8716807406
train16022,4.9613885183,10.5525553546,-5.5911668362,0.470159914
train9315,73.1979366587,-1773.5907721427,1846.7887088014,-0.0412710405
train16195,50.2756485353,25.6303888088,24.6452597265,1.9615640211
train8056,-13.9934258281,-6.189361648,-7.8040641801,2.2608835327
train14393,10.113069937,-2.9490145633,13.0620845002,-3.4293048474
train547,3.9861109982,-1.6293490101,5.6154600083,-2.4464439315
train11645,21.9497267474,149.9866894362,-128.0369626888,0.1463444978
train11236,-2.4448248257,-2.47652452,0.0316996943,0.9871999271
train8874,1.4603762123,-1.4505536255,2.9109298378,-1.0067716123
train11731,4.8496814446,21.4782587398,-16.6285772952,0.2257949075
train11161,-1193.0016402202,7.9121531068,-1200.913793327,-150.780909333
train8286,-20.1563439634,237.5663852372,-257.7227292006,-0.0848451011
train8518,41053.5804556764,-202.630866652,41256.2113223284,-202.6027975599
train8480,-0.1517720706,-0.3731826138,0.2214105432,0.4066965206
train13169,14.8791844615,-12470.2687613844,12485.1479458459,-0.0011931727
train148,8.6546628544,4.1854651418,4.4691977127,2.0677899735
train4571,-25.6732802871,6.800256315,-32.4735366021,-3.7753400898
train6707,495.8769174655,12.9055316691,482.9713857964,38.42359464
train7325,-1.7520586762,-9.9490561807,8.1969975045,0.1761030036
train4081,-1582.6903011815,13.0887369613,-1595.7790381428,-120.9200174063
train3687,110.6846902163,-3.9769229492,114.6616131655,-27.83174118
train392,2438.2010211612,0.889576293,2437.3114448682,2740.8565632251
train5849,36.9918348832,0.5295274222,36.462307461,69.8582043724
train9347,-6.1536784878,-2.6079990606,-3.5456794272,2.3595401474
train4423,-7.6107421436,-8.0205728051,0.4098306615,0.9489025695
train1135,-9224.2053208414,-79962.2659241966,70738.0606033552,0.1153569776
train7956,-5.3624178461,10.5521363744,-15.9145542205,-0.5081831447
train2256,3.777258672,-63.486417034,67.263675706,-0.0594971153
train10161,-4.3065979431,-4.1279284851,-0.178669458,1.0432830798
train909,0.5318720824,-1.8001406971,2.3320127795,-0.2954613955
train15694,13.2593104885,771.7533941049,-758.4940836164,0.0171807608
train1552,-6.2190766226,110.2761171579,-116.4951937805,-0.0563954987
train3670,-1.3068841858,-0.5247633877,-0.7821207981,2.4904256213
train10955,1.4019279967,7.4993075408,-6.0973795441,0.1869409928
train10143,-0.7707108245,-11.8970132113,11.1263023869,0.0647818751
train51,27.0350022887,3.1062276432,23.9287746455,8.703483902
train15332,2577.6792031936,374.3066805534,2203.3725226402,6.8865434071
train12373,18.4566421702,-3.0808936613,21.5375358315,-5.9906780951
train13885,4.672987366,0.530635696,4.14235167,8.8063946721
train2178,6.7585005084,3.8969782141,2.8615222943,1.7342926075
train7544,-24.9116549011,73.4979332153,-98.4095881164,-0.3389436112
train5528,208879.206281221,1234.5849423571,207644.621338864,169.1898217084
train16057,-0.4752130928,3.4205840467,-3.8957971395,-0.1389274715
train7131,-6.1777927253,-15.5449637789,9.3671710535,0.3974144175
train14261,-1.5728935285,10.2859870829,-11.8588806114,-0.1529161485
train2551,3.2879933714,-14.1008447014,17.3888380728,-0.2331770501
train8654,-63.8842136012,63.2035411857,-127.0877547869,-1.0107695297
train6474,-4.0656402102,1.8409685204,-5.9066087307,-2.2084246228
train2921,21.7318581713,-2.0115539908,23.743412162,-10.8035172164
train9451,-0.4435003596,-22777.7203550225,22777.2768546629,1.9470796578545362e-05
train1662,0.6715359989,-19.0080379126,19.6795739115,-0.0353290541
train2303,1.3011417966,0.8098627594,0.4912790371,1.6066201112
train13204,-11.9676965132,3.5411078662,-15.5088043794,-3.3796475468
train15333,0.4157641112,2.5641939477,-2.1484298365,0.1621422247
train353,5.4725927767,-17.2271811695,22.6997739462,-0.3176719814
train5087,-936.3199798974,-210.6759317962,-725.6440481011,4.4443614034
train2723,4.9842196244,1.4437060478,3.5405135766,3.452378434
train2899,11.6701214154,-1.9791708447,13.6492922602,-5.8964699518
train14974,56.8370737394,-8.2858874887,65.1229612281,-6.8595034408
train1310,127.2460119429,2.9962617586,124.2497501843,42.468256179
train14881,11.3645531721,-1.5812616964,12.9458148684,-7.1870160381
train4935,2661.8808835967,-84.4401369942,2746.3210205909,-31.523881632
train793,-0.4613637527,10.1546676335,-10.6160313862,-0.0454336635
train1409,0.1889410102,-0.6622552882,0.8511962984,-0.2852993605
train9956,16.1066724517,1.1778597674,14.9288126844,13.6745246743
train2020,2.6903090711,5488.9286178104,-5486.2383087393,0.0004901337
train16034,-1.6946186815,45.9746878377,-47.6693065192,-0.0368598192
train14515,-175.2125344919,0.1204813703,-175.3330158622,-1454.2707643495
train11960,11.1703046529,-2796.9041034651,2808.0744081181,-0.0039938104
train8141,233.8728863867,22.1295440481,211.7433423386,10.5683554021
train7058,-2.0207531831,1217.9524642378,-1219.9732174209,-0.0016591396
train11231,8.7261965207,19.5343897643,-10.8081932436,0.4467094507
train8457,22.1300163085,-6.1969234068,28.3269397152,-3.5711295519
train11877,0.8282161938,0.2243382369,0.6038779568,3.6918191261
train6927,33.7630207541,92.9753109642,-59.2122902101,0.3631396379
train4569,41.3500767184,0.6402928421,40.7097838763,64.5799453003
train7774,1.3693783631,0.2135947605,1.1557836026,6.4111046528
train11276,2.0920901535,-2.0330847543,4.1251749078,-1.0290225968
train1804,4.5621894471,-3.2272056858,7.7893951328,-1.4136655334
train10172,-0.624490526,29.4013811505,-30.0258716765,-0.0212401765
train11671,8.5783964721,-18.8430040904,27.4214005625,-0.4552563079
train4565,-0.4314539179,0.5745363441,-1.005990262,-0.7509601826
train4217,3.6648277233,4.1548447426,-0.4900170193,0.8820612924
train13913,-3.0903505558,-3.9352068436,0.8448562878,0.7853082897
train13591,19.2142001736,15.489688094,3.7245120797,1.2404510702
train6823,2641.8395467149,47.7753833519,2594.0641633629,55.2970873568
train15448,1.7630633179,-4.5480989181,6.311162236,-0.3876484108
train15076,-1.3212671715,9.9119359149,-11.2332030863,-0.1333006168
train11894,7.9782828527,18.2147441607,-10.236461308,0.4380123477
train3970,23.2800592053,-5.9216778697,29.201737075,-3.9313282008
train10661,-1028.9632768673,3.2647301065,-1032.2280069738,-315.1756020611
train2616,1081.8714245837,81160.8514933377,-80078.980068754,0.0133299664
train10778,109.9347549894,3.3829750553,106.5517799341,32.4964722447
train11872,16.9335552446,-450.1790544067,467.1126096513,-0.0376151557
train11394,0.1309120661,-3.2617169713,3.3926290374,-0.0401359367
train11201,-0.0560569495,0.3499855249,-0.4060424744,-0.160169337
train6360,-7.3498922494,-9.2948137817,1.9449215323,0.7907519636
train3740,2.9800959965,-1.7107311671,4.6908271635,-1.7420013465
train13137,8.8406570603,1.1125028623,7.728154198,7.9466375863
train10215,37.9916531175,22.5638453804,15.4278077372,1.6837401816
train677,-71.8156763485,1.7164933046,-73.5321696531,-41.8385997513
train8745,0.487110069,-1.0148036197,1.5019136887,-0.4800042683
train13415,-35.147646408,-0.8726703075,-34.2749761004,40.27597376
train12465,37.713923472,1.5832604147,36.1306630573,23.8204171095
train2271,92.4528477984,-6.2300872385,98.6829350369,-14.8397356665
train5445,10.8485306671,202.3715603471,-191.52302968,0.0536069922
train8174,12.5621843551,2.352301672,10.2098826831,5.3403798095
train11899,77429.4525272764,2.2890517587,77427.1634755177,33825.9946424051
train11803,-156.9468835447,-61.6386972466,-95.3081862982,2.5462394657
train2877,12.1741736382,-5.1053579983,17.2795316365,-2.3845876513
train10496,-13.0166028546,-0.3794061765,-12.6371966781,34.3078306636
train7405,-506.5457663391,175.3989418367,-681.9447081757,-2.887963639
train13466,-3.3540674318,22.4311954255,-25.7852628573,-0.1495269141
train15509,-29.273186315,-24787.6846192274,24758.4114329124,0.0011809569
train11755,0.2939270777,-0.8365739704,1.1305010481,-0.3513461907
train4822,2.0012011694,47.5411826739,-45.5399815045,0.0420940552
train5747,22.0345061938,-4.8666966805,26.9012028743,-4.5276103362
train14210,8.4045542098,7.7143987379,0.6901554718,1.0894632875
train1938,43.17754486,3.8585888427,39.3189560173,11.1899833385
train8651,6.0102862452,-0.1338455445,6.1441317896,-44.9046418995
train14597,17.5332680013,5.391464337,12.1418036642,3.2520419139
train6978,0.698831354,10.0812449795,-9.3824136255,0.0693199456
train12088,-0.4689820122,3.4471096423,-3.9160916545,-0.1360507964
train4255,36.1383525629,-5.1226727622,41.2610253251,-7.054589321
train8178,1.4486325416,-8.6131734885,10.0618060301,-0.1681880138
train9638,-3.5636051596,11.5395333162,-15.1031384758,-0.3088170953
train4756,37.5540055119,8.2606271522,29.2933783597,4.546144599
train9590,13.4594420844,17.1437934793,-3.6843513948,0.7850912402
train13942,1.0296938958,-6.3121624674,7.3418563632,-0.1631285476
train3229,-2.8785392931,-1.9087660658,-0.9697732273,1.5080629023
train13932,-8.0811729291,0.0714680234,-8.1526409525,-113.0739670998
train8334,5.5712198693,3.0744601374,2.4967597319,1.8120969602
train1978,-8.9255083924,0.5959698966,-9.5214782889,-14.9764416688
train13143,-0.6863625773,1.4627706229,-2.1491332002,-0.4692209199
train1321,0.0852343701,0.3354560855,-0.2502217154,0.2540850318
train10829,0.9113383718,-0.6710654672,1.582403839,-1.3580468915
train1856,4.749847635,-1.7328196412,6.4826672763,-2.7411090698
train7839,4.411924609,-5.7983801192,10.2103047282,-0.7608891653
train2767,-8.1858830406,-10.5694304202,2.3835473796,0.7744866767
train11430,37.7923736548,0.2933227628,37.499050892,128.8422804166
train13704,-152.6410556468,1.937431302,-154.5784869487,-78.7852738272
train344,37.9437250469,19.0463056012,18.8974194457,1.9921829378
train12412,427.3113144765,-0.7419671139,428.0532815904,-575.9167845708
train15058,-6.8597060127,-22.098647349,15.2389413363,0.3104129363
train3965,10.0070758237,311.7673225271,-301.7602467034,0.0320978983
train6203,10.6838564094,38.4930165534,-27.809160144,0.2775531087
train2413,-0.6437655766,-7.1632762096,6.519510633,0.0898702713
train2700,-18.7846889972,-21925.996252707,21907.2115637098,0.0008567314
train632,5.1471227217,2.9172188596,2.2299038621,1.7643937494
train4660,-119.2791712067,1851.3675962107,-1970.6467674174,-0.0644276001
train9748,2.2986066578,-12022.5395652272,12024.838171885,-0.0001911914
train11013,-6.2730618165,0.559600702,-6.8326625185,-11.2098891116
train5953,-0.6396113769,-8.3690008162,7.7293894393,0.0764262534
train5163,-22.8549783056,736.0913998366,-758.9463781422,-0.0310491038
train15154,1.514260979,168.2767345098,-166.7624735308,0.0089986354
train3353,1.0431059941,-1.2154173446,2.2585233387,-0.858228656
train13328,-2.5329240645,-2.1645037471,-0.3684203174,1.1702100622
train14781,8.4133615131,8.0665167356,0.3468447775,1.0429980857
train10264,-61.6280363806,-0.221799247,-61.4062371336,277.8550297959
train45,-8.0488052417,-3.5057624465,-4.5430427952,2.2958786753
train3377,-0.7359763207,5.2039122046,-5.9398885253,-0.1414275053
train4365,-0.9643240134,0.7202985753,-1.6846225887,-1.3387837301
train7328,116.9697550679,-771.09900218,888.0687572479,-0.1516922662
train12981,30.1973495532,-27.9129760176,58.1103255709,-1.0818391251
train11865,17.1848493559,1.5087192162,15.6761301397,11.3903562511
train721,2.8699054348,0.8047667737,2.0651386611,3.5661331067
train4067,-4.4302148253,-0.3771623824,-4.053052443,11.7461736169
train7960,1.1998030553,-3.220198818,4.4200018733,-0.3725866392
train2847,-3.3332717491,-8.1376174503,4.8043457012,0.4096127361
train10422,999.8595502726,9742.9875151658,-8743.1279648932,0.1026235073
train11500,-1.7323422195,-29.8629480399,28.1306058204,0.0580097523
train13449,0.0074143362,3.2326510956,-3.2252367594,0.0022935776
train1160,3.1431509262,-1.2994999728,4.4426508989,-2.4187387396
train13102,3.5273469681,-242.4107567305,245.9381036986,-0.0145511157
train13796,290.3202094493,7.6841478083,282.6360616411,37.7817054921
train6721,87.4054100294,20.4041374969,67.0012725325,4.2837101075
train14958,37.1417449711,-1.2667870051,38.4085319762,-29.3196447558
train4371,-2.1856997722,-9.9479050666,7.7622052944,0.2197145789
train5078,-15.9417144623,-27.831472053,11.8897575906,0.5727945123
train3356,-2.6614733344,4.355686515,-7.0171598494,-0.6110341792
train2754,0.0588954588,1.1479545957,-1.0890591369,0.0513046936
train243,-11.7243912585,-1.6098197293,-10.1145715292,7.2830460737
train9043,9.2226692582,-10.3772955091,19.5999647673,-0.8887353405
train168,23.5422596966,-6.4443528647,29.9866125613,-3.653161177
train1025,11.4057078536,48.3292392652,-36.9235314116,0.2360001528
train3607,-6.0580632764,-0.3211298004,-5.736933476,18.8648430268
train11495,1.5337545259,-0.130951131,1.664705657,-11.712419082
train2447,-5.3815547789,-2.1696136885,-3.2119410904,2.4804207346
train2245,-6.7478078367,-149.3877072871,142.6398994503,0.0451697664
train8417,649.0599499945,19.3354512011,629.7244987933,33.5683891337
train5211,-7.2258040946,3.2634386106,-10.4892427053,-2.2141688436
train12925,6.9275780747,0.2650526665,6.6625254082,26.1366096261
train1993,-11.6058884133,-0.0706025038,-11.5352859095,164.3835245447
train810,126.9793628293,13.632476339,113.3468864903,9.3144752041
train9549,-22.7432479603,-2.4834853842,-20.2597625761,9.157794165
train15461,0.3419608323,3.2312532722,-2.8892924399,0.1058291639
train2065,-2.3442609896,-3.5456738457,1.2014128561,0.6611609222
train7721,1.7287452947,137.1400124357,-135.411267141,0.0126056959
train8771,10.5656266253,3.3603709688,7.2052556565,3.1441845925
train3630,-0.1322479206,-2.5747335044,2.4424855837,0.0513637316
train8809,9.9167622286,0.9997089042,8.9170533244,9.9196497972
train10507,-11.518777981,-3.1199327937,-8.3988451873,3.6919955469
train10475,4.8905036465,0.2543452517,4.6361583947,19.2278157864
train11300,9.1497175646,-28.7105486457,37.8602662103,-0.3186883566
train16103,-2.4241371825,20.0237626815,-22.447899864,-0.12106302
train8066,20.5832273525,1.0623512706,19.520876082,19.3751614204
train9026,-291.4080734605,10.7618723504,-302.1699458108,-27.0778228893
train1898,2.8699054348,0.8047667737,2.0651386611,3.5661331067
train8525,14.8125341492,-19.6883127097,34.5008468589,-0.7523516295
train2601,0.9089427444,0.0543615409,0.8545812034,16.7203270766
train8732,86.79184874,-13.3218758627,100.1137246027,-6.5149870509
train3543,127.0685551191,-6.2147304776,133.2832855967,-20.4463500994
train4090,11.6066436945,-2.8399758911,14.4466195856,-4.0868810651
train700,-6.3351248066,-18.1473428169,11.8122180104,0.3490937968
train5870,54.5561593256,-24.1182379606,78.6743972862,-2.2620292334
train15936,5.2350177227,-0.4125943,5.6476120226,-12.6880514898
train11349,188.9507766642,6.7955959703,182.1551806939,27.8048867957
train3634,-0.1915601606,-2.1974004378,2.0058402772,0.0871758089
train4188,-5693.0193814084,-4803.8680664656,-889.1513149428,1.1850907025
train574,-54.4873655463,137.8715218512,-192.3588873975,-0.3952039175
train2812,6192.8073121889,-139.4523190783,6332.2596312671,-44.4080625774
train2829,0.7696272378,18.2037021282,-17.4340748904,0.0422786108
train3338,3.7926034187,2.0214096301,1.7711937885,1.8762171517
train12697,-11.6424701014,-33.1343409309,21.4918708295,0.3513717121
train9106,-1.4958600569,-28.755210218,27.2593501611,0.0520204876
train1378,-2.4939647558,-1.8471723916,-0.6467923642,1.3501526805
train9805,0.7785509159,13.9887790031,-13.2102280873,0.0556553875
train4895,-9.3177308078,9.18573745,-18.5034682578,-1.0143693806
train9200,-0.9883108196,-3.9678191192,2.9795082996,0.2490816214
train7316,-1.3965651091,108.6602678906,-110.0568329997,-0.012852583
train3616,98.417302832,-15533.7432603502,15632.1605631821,-0.0063357107
train6612,-0.2480162132,-187509.342605289,187509.094589076,1.3226872309665037e-06
train1195,-3.3298395911,3.5686028088,-6.8984423999,-0.9330933616
train10450,3.5246358595,-3.0673384427,6.5919743022,-1.1490860645
train14238,0.0627980399,24.6220902975,-24.5592922577,0.0025504756
train7916,38.7517792827,-327.5591657334,366.3109450161,-0.1183046708
train11794,-7.9824556725,50.0971399542,-58.0795956266,-0.1593395487
train5619,-5.4897698159,11674.3119647616,-11679.8017345776,-0.0004702435
train2167,0.0499744201,19.9485543232,-19.8985799031,0.002505165
train14493,112103.902840655,46.5553372096,112057.347503446,2407.9710202922
train9490,-1.6532080181,56.8163194394,-58.4695274575,-0.0290974149
train13819,204.3666464309,-346.5516074407,550.9182538716,-0.5897148997
train13640,1.5445519625,-0.0059791066,1.5505310692,-258.324872768
train9441,20.9717919975,39555.0742448086,-39534.1024528111,0.0005301922
train5860,-7.6067156422,-100.6415688037,93.0348531615,0.0755822443
