SampleID,Number of samples,Max A,Max B,Min A,Min B,Mean A,Mean B,Median A,Median B,Sd A,Sd B
train848,2547.0,18972.0,16.0,-35390.0,1.0,-0.00745975657636435,9.2991755005889285,1852.5953953953947,9.0088128329334367,9998.0361815496963,3.8943662946979574
train9197,6289.0,94744.0,26087.0,-29977.0,-88404.0,0.0082684051518524416,-0.0060422960725075529,-3966.8626513837794,2746.1358483483582,9999.2033774091633,9999.2022910783162
train8496,1530.0,3486.0,17817.0,-258702.0,-120839.0,-0.0098039215686274508,0.0032679738562091504,1015.378313565382,435.26519853187688,9996.7413722323818,9996.7388992736396
train2662,6096.0,46709.0,37365.0,-31778.0,-15672.0,0.10449475065616798,0.0050853018372703411,-501.96118949271045,-1128.3354102605599,9999.1613485804883,9999.1751688603417
train15390,3340.0,26540.0,12203.0,-155045.0,-91325.0,-0.0092814371257485036,0.0,708.14603064603023,2551.1266721266675,9998.4940987494738,9998.5008058244348
train6544,1359.0,36583.0,18572.0,-27895.0,-20555.0,0.0044150110375275938,0.0088300220750551876,-254.65615615615206,702.43668668668852,9996.3301956471623,9996.3088078607743
train8249,3462.0,43297.0,17757.0,-31210.0,-53481.0,-0.0077989601386481804,-0.0023108030040439051,-16.253503503501634,2446.8912912912883,9998.5531214794792,9998.546054209397
train5329,4521.0,43649.0,138842.0,-32386.0,-148705.0,-0.0042026100420261003,0.0011059500110595002,-3020.3478260869547,-195.38338910338527,9998.8963658958619,9998.8983023411456
train7205,3849.0,31798.0,71729.0,-49464.0,-45351.0,0.0044167316186022347,-0.0064951935567679918,-303.0412230412241,-1773.7335907335882,9998.7053155261274,9998.703502169783
train3844,544.0,24569.0,15276.0,-44635.0,-14580.0,-0.012867647058823529,-0.001838235294117647,738.99399399399772,-249.71771771771819,9990.7967430278659,9990.8048422145239
train4978,2383.0,24001.0,167052.0,-80206.0,-10247.0,-0.010910616869492237,-0.00629458665547629,1166.3056693056642,-2650.0208263819372,9997.9086053427836,9997.9105923966399
train2169,1206.0,5.0,28644.0,1.0,-73572.0,1.6061359867330016,0.001658374792703151,1.0007108231827333,591.72772772773169,1.1085057075017706,9995.8453562667019
train9592,2211.0,40562.0,40717.0,-62073.0,-56068.0,0.00045228403437358661,-0.0013568521031207597,179.21988655322275,278.50250250249809,9997.7381616851453,9997.7287161701497
train13304,4883.0,1.0,5.0,0.0,1.0,0.8423100552938767,2.3342207659225886,0.99990630066000841,2.0011155276642003,0.364450032301678,1.1949576385540674
train1054,461.0,33773.0,1.0,-23783.0,0.0,0.0,0.53579175704989157,-406.27627627627407,0.9995663679874206,9989.138831468912,0.49871730482035598
train7033,610.0,26820.0,77384.0,-31198.0,-8396.0,0.011475409836065573,-0.0032786885245901639,1731.1351351351332,-3601.8224891558216,9991.8085936430689,9991.8166198106192
train14994,1744.0,16526.0,58530.0,-16713.0,-31402.0,0.026949541284403671,0.025229357798165139,-3391.7760292760299,-2052.1731142907602,9997.0770027852323,9997.1494198245837
train3662,3665.0,2030.0,9.0,-108166.0,1.0,0.43165075034106409,4.354979536152797,2026.5629194411658,3.0036059916775626,9998.7379267856468,2.9832260307829159
train13983,1520.0,42227.0,58569.0,-47250.0,-24530.0,-0.002631578947368421,0.0065789473684210523,-988.86836836836301,-789.80520520520554,9996.6995376496998,9996.7031925377032
train8256,4449.0,10101.0,37301.0,-26286.0,-8815.0,-0.0035963137783771634,0.0042706226118228814,3356.0442260442233,-3891.0360360360364,9998.8740139953134,9998.8775460284523
train6676,572.0,35370.0,72420.0,-19071.0,-15419.0,-0.0034965034965034965,0.0,-3993.9129129129146,-2570.6778028028066,9991.272294854034,9991.2519496296864
train559,539.0,8.0,34114.0,1.0,-32000.0,5.3265306122448983,-0.057513914656771803,6.9959234158629933,-234.06501501501666,2.4580074785957837,9990.6872401759629
train13031,3719.0,26219.0,25832.0,-25990.0,-33444.0,-0.14735143855875235,0.0059155687012637809,-8562.2155786480598,906.21454788121571,9998.5599333800365,9998.6580650273263
train10386,2553.0,39768.0,6319.0,-43223.0,-154888.0,-0.0015667841754798276,0.010967489228358794,374.27407407407588,3764.7692549692233,9998.0474673517074,9998.0523212105018
train11364,7975.0,492224.0,9369.0,-43362.0,-502356.0,0.00087774294670846394,0.0065203761755485892,-1566.2326774826852,1722.8741626242277,9999.3729685358994,9999.3769565260245
train5286,5230.0,35509.0,7434.0,-43464.0,-53672.0,-0.0047801147227533461,0.010133843212237094,-1546.6493993994009,4028.1009191009161,9999.0386837446003,9999.0473290804111
train15910,5635.0,6507.0,30847.0,-102646.0,-104809.0,0.023957409050576754,0.0033717834960070984,3795.5120222263008,771.63278092909013,9999.1276218570147,9999.1098272557247
train4477,546.0,47617.0,35369.0,-23700.0,-24418.0,0.0018315018315018315,-0.003663003663003663,-1391.1286286286304,-1845.7642642642629,9990.8324134269969,9990.8466437698426
train4171,5413.0,24203.0,130205.0,-17318.0,-14596.0,-0.0009237021984112322,0.0049879918714206542,-2260.2299382716055,-3299.7208684093935,9999.0782850206524,9999.0748969548949
train9318,7342.0,28450.0,364067.0,-11703.0,-33941.0,0.00068101334786161804,0.00095341868700626528,-2642.1144811478157,-633.93780111046192,9999.3158945310388,9999.3150918201191
train9472,691.0,25725.0,22524.0,-10553.0,-47027.0,-0.0014471780028943559,0.014471780028943559,-3026.8583583583572,-729.28728728728674,9992.7788954596363,9992.7785777813697
train15637,1242.0,25473.0,56288.0,-23313.0,-11251.0,-0.20531400966183574,-0.0096618357487922701,1103.1148393786602,-3757.9344344344322,9995.9602583660144,9995.9619857640864
train6276,594.0,26277.0,94080.0,-22575.0,-61450.0,-0.025252525252525252,-0.0084175084175084174,359.52252252252219,-1654.2180730348753,9991.5866896506159,9991.5881346656333
train7885,969.0,33132.0,17262.0,-41863.0,-25325.0,0.0030959752321981426,0.014447884416924664,298.22810310310524,-418.6388888888896,9994.834920121777,9994.8578197875649
train3105,3343.0,13.0,16.0,1.0,1.0,6.619503440023931,9.5916841160634156,5.0058026423714912,12.000993891618892,3.6332795685833337,5.360965285657513
train7324,1357.0,51252.0,21597.0,-24112.0,-28854.0,0.01105379513633014,0.00073691967575534268,726.43543543543456,2019.2512512512524,9996.298837724069,9996.321925762375
train7801,6471.0,962.0,56071.0,-773448.0,-12001.0,0.0046360686138154847,0.00061814248184206464,729.08005754394196,-3021.6437548659796,9999.2287169711562,9999.2297056127936
train10764,5937.0,108169.0,37382.0,-29993.0,-22591.0,0.0013474818932120601,0.00016843523665150751,143.72727991148918,-1781.3677313677306,9999.1598414962409,9999.1520772145541
train8499,2045.0,38575.0,29810.0,-23453.0,-74442.0,0.0088019559902200485,-0.0058679706601466996,-1302.3603603603624,2364.2782782782742,9997.5631994288015,9997.5545994342883
train4836,4094.0,39858.0,57863.0,-32595.0,-59474.0,-0.0090376160234489494,-0.0039081582804103565,-397.69586252918975,-417.38962875919179,9998.7708939161203,9998.7749616511155
train13141,1352.0,31787.0,80779.0,-41833.0,-37134.0,0.0073964497041420114,0.0081360946745562129,553.15615615615388,-1685.3470136803444,9996.3063744366173,9996.2988787282065
train10753,1553.0,23686.0,5.0,-27143.0,1.0,0.0019317450096587251,3.0682549903412748,2275.7465465465457,3.0030812062062062,9996.7718275927273,1.0483375276178255
train13501,4053.0,17.0,183544.0,1.0,-9210.0,9.6025166543301257,0.0041944238835430548,9.0095420095420096,-2591.4710058896103,4.7200078182795551,9998.7686980034068
train9001,6537.0,102722.0,34822.0,-29260.0,-38612.0,0.0041303350160624142,0.0061190148386109835,-611.78832165499193,-33.530471648121477,9999.2342722960857,9999.2479963822807
train1317,530.0,28282.0,32170.0,-32029.0,-38149.0,0.0018867924528301887,-0.0056603773584905656,1552.5753253253233,987.50050050049686,9990.5483696547672,9990.5727436043926
train2809,1011.0,105974.0,49437.0,-43174.0,-17788.0,0.019782393669634024,-0.00791295746785361,-3502.9087837837751,986.54954954954701,9995.0491379301475,9995.0432694608335
train12707,6190.0,99209.0,92311.0,-26098.0,-15819.0,-0.0061389337641357027,0.0042003231017770596,-1480.5217391304382,-2847.1391391391385,9999.1994599581431,9999.1954988981106
train11498,635.0,56203.0,29631.0,-123486.0,-31652.0,0.0,0.0062992125984251968,319.9908033032998,-182.3513513513517,9992.1278485481907,9992.1132583097478
train4823,1875.0,10064.0,53565.0,-40410.0,-25357.0,0.006933333333333333,0.006933333333333333,3135.8245745745762,-2262.3740407073747,9997.3307583417118,9997.3264658350181
train6985,2501.0,97773.0,20574.0,-79649.0,-20783.0,0.0027988804478208716,-0.00039984006397441024,177.98366548366505,-1184.3082248915568,9998.0022044186499,9997.9970365320059
train10102,7251.0,250005.0,61731.0,-19968.0,-73727.0,0.0084126327403116815,-0.022203833953937387,2856.6571490845677,-1961.8165950662037,9999.3158573068959,9999.1611555178715
train3053,569.0,137738.0,1.0,-995.0,0.0,0.10369068541300527,0.51318101933216165,-983.30852824076646,0.99952521014164841,9991.2094796489018,0.49982623053353764
train15192,2463.0,25869.0,44655.0,-61340.0,-22435.0,-0.0048721071863580996,0.0028420625253755584,142.6543509528978,589.83133133133435,9997.8443276607813,9997.9834833046189
train10835,2551.0,51527.0,101532.0,-28390.0,-28983.0,-0.010584084672677381,0.0094080752646021164,-2079.5590948090949,-240.95795795795311,9998.0379019953143,9998.0475863890351
train6929,6633.0,507357.0,83887.0,-39983.0,-115714.0,-0.00015076134479119553,-0.0028644655510327152,456.9370582703956,-613.82823121628724,9999.2438450960963,9999.2425048012738
train11915,6626.0,1.0,58598.0,0.0,-31759.0,0.42001207364926046,0.0039239360096589198,0.00036244936062786702,618.8059902007243,0.4935604640144155,9999.245964552947
train11555,3042.0,137704.0,35683.0,-335791.0,-38309.0,0.030900723208415515,-0.009204470742932281,1134.4960095027445,706.98361998362282,9998.36029198301,9998.3640302784697
train3815,1210.0,4.0,3.0,1.0,1.0,3.6545454545454548,1.3504132231404959,3.999301965403661,1.000490638421673,0.53751801814888545,0.52019131365330873
train15963,650.0,28846.0,20873.0,-29054.0,-49334.0,-0.076923076923076927,0.0030769230769230769,-74.249717398006055,1328.8891891891938,9992.2556548061984,9992.3086161302344
train11830,1331.0,25703.0,39793.0,-12031.0,-9519.0,-0.02404207362885049,-0.015777610818933134,-1039.4144144144138,-3920.8408997232527,9996.2527573838688,9996.2342346270634
train15793,2842.0,36139.0,31152.0,-33050.0,-12833.0,0.00070372976776917663,-0.0087966220971147074,72.762012012010018,-835.0895895895901,9998.2372259121439,9998.2662975811545
train10727,2817.0,14401.0,1.0,-37160.0,0.0,-0.012779552715654952,0.34824281150159747,1981.7150900900879,0.00026742428703213021,9998.2188410104882,0.4764134294276951
train14530,853.0,1.0,22176.0,0.0,-14606.0,0.45369284876905042,-0.0046893317702227429,0.00041565170320535133,-4468.5518852185514,0.49785102967139755,9994.1256356696376
train4670,4642.0,86001.0,78837.0,-33431.0,-2453.0,0.001938819474364498,-0.00064627315812149934,-967.77243910577602,-2339.8575135645196,9998.9234943077554,9998.9271719974258
train7888,1659.0,42996.0,59515.0,-29021.0,-38258.0,0.0030138637733574444,-0.010247136829415311,-2118.2530655655655,303.12312312312133,9996.9860414321302,9996.9781942128411
train2536,4295.0,55816.0,55524.0,-23316.0,-79460.0,0.0046565774155995342,-0.00093131548311990687,-2049.5117726422068,195.13356213355161,9998.8338112074653,9998.84010823891
train14732,1380.0,12952.0,1.0,-58152.0,0.0,-0.007246376811594203,0.050000000000000003,2256.5611765611739,2.6342131605289437e-05,9996.3694504456289,0.217944947177032
train5502,2992.0,35556.0,25189.0,-33491.0,-62178.0,0.0,0.0030080213903743314,-65.678289400513876,862.08591925258713,9998.3294702258718,9998.3350640894678
train2222,4705.0,1.0,61681.0,0.0,-2260.0,0.23209351753453772,0.39192348565356006,0.00015127222434169565,-2258.3175418147453,0.42216835107926232,9998.8415121228954
train13848,634.0,14978.0,5.0,-35461.0,1.0,-0.011041009463722398,4.4526813880126186,1774.9984984984912,4.9982798047314176,9992.1227093169946,0.70719649289214892
train7049,1763.0,44800.0,42656.0,-35533.0,-35273.0,-0.0068065796937039139,0.0045377197958026095,-144.39698031364179,-1636.378578578579,9997.1638233841823,9997.1642151585365
train13261,1181.0,30944.0,28579.0,-28529.0,-48857.0,0.0067739204064352241,-0.0050804403048264179,-5.4753503503479806,-29.945945945949759,9995.7744178894136,9995.7576629556443
train13472,2281.0,26190.0,50878.0,-39535.0,-66311.0,-0.0026304252520824201,0.0061376589215256464,1872.0789539539564,2340.7906730259633,9997.8018443763176,9997.8016644141353
train13321,4553.0,248689.0,15788.0,-46037.0,-243898.0,-0.00021963540522732265,0.0037338018888644848,121.28889906855591,3197.7498428661274,9998.9063284326385,9998.9008078617844
train15220,3283.0,17208.0,35616.0,-32819.0,-22208.0,-0.0094425830033505933,-0.0054827901309777646,-1342.427239739739,-1707.2898352898339,9998.4789586242314,9998.4786506150522
train14491,764.0,26525.0,41207.0,-29979.0,-31975.0,0.010471204188481676,-0.0013089005235602095,535.42242242242355,-1757.2072072072115,9993.4650499253203,9993.4696895453708
train7474,1257.0,26293.0,36303.0,-30558.0,-34682.0,0.011933174224343675,0.0031821797931583136,-1776.8255755755745,-273.10485485485697,9996.0106228123313,9996.0173841058895
train13811,3975.0,218597.0,24.0,-6553.0,1.0,0.0022641509433962265,11.026415094339622,-2808.860699409086,7.0192706992706979,9998.7504755819791,7.6233046601133791
train5239,1392.0,39402.0,56131.0,-62493.0,-32281.0,0.010057471264367816,-0.0043103448275862068,-206.83383383383625,2681.6143921699522,9996.3991082830817,9996.3962666744901
train6083,509.0,15783.0,27690.0,-64815.0,-37607.0,0.009823182711198428,0.003929273084479371,1938.5387387387302,711.68493493494134,9990.1749812057751,9990.1764328324134
train14701,3721.0,34317.0,41911.0,-340453.0,-32698.0,0.018812147272238646,0.0040311744154797099,-59.080143496842084,-2576.5766966966949,9998.6483611755721,9998.6586021441235
train453,548.0,18.0,9.0,1.0,1.0,10.364963503649635,5.5474452554744529,11.008369480591703,5.9965874015978402,5.8473600162168839,1.5137848487056871
train11342,4642.0,56386.0,51380.0,-48231.0,-292945.0,-0.0051701852649719948,0.006893580353295993,207.15970136803026,510.2918302918365,9998.9277112288746,9998.9233669653095
train14440,1065.0,30633.0,35237.0,-21920.0,-36277.0,0.0,0.0028169014084507044,658.32592592592482,129.38352638352237,9995.3184593701335,9995.3102927732307
train11372,1130.0,33455.0,31107.0,-11440.0,-27259.0,0.0061946902654867256,-0.0026548672566371681,-3013.7612612612611,-1382.8224224224227,9995.5765039773614,9995.5799358504082
train13338,1230.0,57196.0,39153.0,-24373.0,-17955.0,-0.073170731707317069,-0.0065040650406504065,-377.70092120091653,-2358.437437437437,9996.0243409837985,9995.9522666442735
train7931,957.0,29913.0,184598.0,-31820.0,-7295.0,0.0052246603970741903,-0.017763845350052248,-72.924174174176187,-2252.7665165165172,9994.7700134996703,9994.7841930959294
train11670,6005.0,6.0,22239.0,1.0,-33013.0,3.2544546211490424,0.0029975020815986679,2.9996174746174749,2783.8413119001348,2.1207979794775116,9999.1661074954991
train15455,1131.0,53621.0,36162.0,-13696.0,-32357.0,0.00088417329796640137,0.045977011494252873,-2567.4689189189207,287.70962266614532,9995.5841982884831,9995.5722658951145
train365,6720.0,20032.0,6.0,-28715.0,1.0,-0.0031250000000000002,4.3943452380952381,3412.1519519519516,3.9991521372118384,9999.2549012959371,1.4571756520099572
train5931,2959.0,261.0,267445.0,-384473.0,-23917.0,0.097330179114565735,-0.009800608313619466,260.80457419530489,958.14012012012518,9998.3137602961997,9998.3080569461108
train7097,1614.0,17605.0,24353.0,-114874.0,-36681.0,0.0030978934324659233,0.00061957868649318464,1268.269538769541,2618.4199199199174,9996.9118314936168,9996.9053231003891
train14225,5371.0,39874.0,28039.0,-36361.0,-46227.0,0.0040960714950660955,-0.0018618506795754981,-1554.7782113755068,3374.0805941076178,9999.0780237045055,9999.0686305242325
train5924,644.0,134112.0,30692.0,-10094.0,-33119.0,0.010869565217391304,-0.015527950310559006,-1793.8548548548533,-606.68868868868594,9992.2247186260611,9992.238301143525
train4615,587.0,75613.0,17106.0,-26514.0,-31328.0,-0.018739352640545145,-0.0085178875638841564,-202.75212712712027,1106.7807807807803,9991.474010076141,9991.4540315372851
train10647,1247.0,31742.0,43812.0,-45023.0,-23717.0,0.0088211708099438652,0.0,-1600.9558725392078,9.4054054054067819,9995.9950721617006,9995.9965666292701
train13993,3366.0,16815.0,29343.0,-91819.0,-26227.0,0.0080213903743315516,0.0014854426619132501,1278.3806306306269,3226.7687687687721,9998.5131045608414,9998.5154353023863
train11183,6114.0,46132.0,42166.0,-27677.0,-34103.0,-0.0063788027477919527,-0.0009813542688910696,-850.12522522522488,-1092.1209542876193,9999.1899851750713,9999.1807593600843
train6972,2643.0,31260.0,15495.0,-69084.0,-31737.0,0.0041619371925841848,-0.00037835792659856227,578.78787878787523,4852.8640458640421,9998.109667585557,9998.1103787688844
train13054,6125.0,34878.0,46166.0,-61678.0,-44871.0,0.0042448979591836735,0.0032653061224489797,-766.83172828000352,-27.198640948641696,9999.1898036353214,9999.1834161447186
train14161,3489.0,26368.0,27371.0,-29895.0,-55256.0,0.0028661507595299511,0.0017196904557179708,-2572.0845130845132,727.4455121788427,9998.5738742608555,9998.5734384293992
train7080,3910.0,28035.0,30443.0,-44660.0,-44082.0,0.0043478260869565218,-0.00076726342710997447,768.91741741741714,1154.3683127571994,9998.7143949175843,9998.7193540458611
train898,1412.0,27896.0,26.0,-81536.0,1.0,0.011331444759206799,13.350566572237961,864.13504413505677,14.991001491001489,9996.46064481746,7.0299576251620204
train8956,886.0,29649.0,42535.0,-39419.0,-42649.0,0.013544018058690745,-0.011286681715575621,0.69102435768824222,45.323123123119878,9994.3535108149663,9994.3745285323821
train9673,6204.0,32577.0,65297.0,-89361.0,-15583.0,0.0019342359767891683,0.00080593165699548673,730.87054622189282,-1141.1837837837843,9999.1891368218257,9999.1981452933796
